"X0","Incidence_Rate","Lab_Confirm_Incidence_rate","X_SD_D_x100","CFR","ID","Country_or_Subregion","Country_sp","Deaths","EW","Iso3166","Confirmed","Epidemiological_Week","Number_of_Records","Population_x_1000","Serotype","Severe_Dengue","Total_of_Dengue_Cases","Type","Year","Week_Cases_Dengue","Week_Range"
0,"50.43","1.98",0.51135688,0.012,2,"Guatemala","Guatemala",1,45,320,330,45,1,16673,"DEN 1,2,3,4",43,8409,"Preliminar",2016,138,"44-45"
0,"51.09","1.98",0.516553181,0.012,2,"Guatemala","Guatemala",1,46,320,330,46,1,16673,"DEN 1,2,3,4",44,8518,"Preliminar",2016,109,"45-46"
0,"51.47","1.98",0.547721711,0.012,2,"Guatemala","Guatemala",1,47,320,330,47,1,16673,"DEN 1,2,3,4",47,8581,"Preliminar",2016,63,"46-47"
0,"53.04","1.98",0.53143374,0.011,2,"Guatemala","Guatemala",1,52,320,330,52,1,16673,"DEN 1,2,3,4",47,8844,"Preliminar",2016,263,"47-52"
0,"0.2",NA,0,0,2,"Guatemala","Guatemala",0,1,320,NA,1,1,16914,"DEN 1,2,3,4",0,34,"Preliminar",2017,34,"0-1"
0,"0.39",NA,0,0,2,"Guatemala","Guatemala",0,2,320,NA,2,1,16914,"DEN 1,2,3,4",0,66,"Preliminar",2017,32,"1-2"
0,"0.74",NA,0,0,2,"Guatemala","Guatemala",0,3,320,NA,3,1,16914,"DEN 1,2,3,4",0,126,"Preliminar",2017,60,"2-3"
0,"0.88",NA,0,0,2,"Guatemala","Guatemala",0,4,320,NA,4,1,16914,"DEN 1,2,3,4",0,148,"Preliminar",2017,22,"3-4"
0,"1.06",NA,0,0,2,"Guatemala","Guatemala",0,5,320,NA,5,1,16914,"DEN 1,2,3,4",0,179,"Preliminar",2017,31,"4-5"
0,"1.33",NA,0,0,2,"Guatemala","Guatemala",0,6,320,NA,6,1,16914,"DEN 1,2,3,4",0,225,"Preliminar",2017,46,"5-6"
0,"1.78",NA,0,0,2,"Guatemala","Guatemala",0,7,320,NA,7,1,16914,"DEN 1,2,3,4",0,301,"Preliminar",2017,76,"6-7"
0,"2.24",NA,0,0,2,"Guatemala","Guatemala",0,8,320,NA,8,1,16914,"DEN 1,2,3,4",0,379,"Preliminar",2017,78,"7-8"
0,"2.44",NA,0,0,2,"Guatemala","Guatemala",0,9,320,NA,9,1,16914,"DEN 1,2,3,4",0,412,"Preliminar",2017,33,"8-9"
0,"2.74",NA,0,0,2,"Guatemala","Guatemala",0,10,320,NA,10,1,16914,"DEN 1,2,3,4",0,463,"Preliminar",2017,51,"9-10"
0,"2.76",NA,0,0,2,"Guatemala","Guatemala",0,11,320,NA,11,1,16914,"DEN 1,2,3,4",0,466,"Preliminar",2017,3,"10-11"
0,"3.02","",0,0,2,"Guatemala","Guatemala",0,12,320,NA,12,1,16914,"DEN 1,2,3,4",0,510,"Preliminar",2017,44,"11-12"
0,"3.80","",0,0,2,"Guatemala","Guatemala",0,13,320,NA,13,1,16914,"DEN 1,2,3,4",0,643,"Preliminar",2017,133,"12-13"
0,"3.60","",0,0,2,"Guatemala","Guatemala",0,14,320,NA,14,1,16914,"DEN 1,2,3,4",0,609,"Preliminar",2017,-34,"13-14"
0,"3.83","",0,0,2,"Guatemala","Guatemala",0,15,320,NA,15,1,16914,"DEN 1,2,3,4",0,647,"Preliminar",2017,38,"14-15"
0,"4.23","",0,0,2,"Guatemala","Guatemala",0,16,320,NA,16,1,16914,"DEN 1,2,3,4",0,716,"Preliminar",2017,69,"15-16"
0,"4.69","",0,0,2,"Guatemala","Guatemala",0,17,320,NA,17,1,16914,"DEN 1,2,3,4",0,794,"Preliminar",2017,78,"16-17"
0,"5.16","",0,0,2,"Guatemala","Guatemala",0,18,320,NA,18,1,16914,"DEN 1,2,3,4",0,873,"Preliminar",2017,79,"17-18"
0,"5.02","",0,0,2,"Guatemala","Guatemala",0,19,320,NA,19,1,16914,"DEN 1,2,3,4",0,849,"Preliminar",2017,-24,"18-19"
0,"5.71","",0,0,2,"Guatemala","Guatemala",0,20,320,NA,20,1,16914,"DEN 1,2,3,4",0,966,"Preliminar",2017,117,"19-20"
0,"6.08","",0,0,2,"Guatemala","Guatemala",0,21,320,NA,21,1,16914,"DEN 1,2,3,4",0,1029,"Preliminar",2017,63,"20-21"
0,"6.59","",0,0,2,"Guatemala","Guatemala",0,22,320,NA,22,1,16914,"DEN 1,2,3,4",0,1115,"Preliminar",2017,86,"21-22"
0,"7.24","",0,0,2,"Guatemala","Guatemala",0,23,320,NA,23,1,16914,"DEN 1,2,3,4",0,1225,"Preliminar",2017,110,"22-23"
0,"7.66","",0,0,2,"Guatemala","Guatemala",0,24,320,NA,24,1,16914,"DEN 1,2,3,4",0,1296,"Preliminar",2017,71,"23-24"
0,"8.18","",0,0,2,"Guatemala","Guatemala",0,25,320,NA,25,1,16914,"DEN 1,2,3,4",0,1383,"Preliminar",2017,87,"24-25"
0,"8.50","",0,0,2,"Guatemala","Guatemala",0,26,320,NA,26,1,16914,"DEN 1,2,3,4",0,1437,"Preliminar",2017,54,"25-26"
0,"9.76","",0,0,2,"Guatemala","Guatemala",0,28,320,NA,28,1,16914,"DEN 1,2,3,4",0,1651,"Preliminar",2017,214,"26-28"
0,"12.19","2.28",0.82484231,0,2,"Guatemala","Guatemala",0,31,320,386,31,1,16914,"DEN 1,2,3,4",17,2061,"Preliminar",2017,410,"28-31"
0,"13.48","2.28",0.657894737,0,2,"Guatemala","Guatemala",0,33,320,386,33,1,16914,"DEN 1,2,3,4",15,2280,"Preliminar",2017,219,"31-33"
0,"15.56","3.89",1.140250855,0.342,2,"Guatemala","Guatemala",9,36,320,658,36,1,16914,"DEN 1,2,3,4",30,2631,"Preliminar",2017,351,"33-36"
0,"16.74","3.89",1.05969622,0.318,2,"Guatemala","Guatemala",9,37,320,658,37,1,16914,"DEN 1,2,3,4",30,2831,"Preliminar",2017,200,"36-37"
0,"17.28","3.89",1.026342798,0.308,2,"Guatemala","Guatemala",9,38,320,658,38,1,16914,"DEN 1,2,3,4",30,2923,"Preliminar",2017,92,"37-38"
0,"18.22","5.97",1.071080818,0.422,2,"Guatemala","Guatemala",13,39,320,1010,39,1,16914,"DEN 1,2,3,4",33,3081,"Preliminar",2017,158,"38-39"
0,"18.95","5.97",1.029641186,0.406,2,"Guatemala","Guatemala",13,40,320,1010,40,1,16914,"DEN 1,2,3,4",33,3205,"Preliminar",2017,124,"39-40"
0,"20.04","5.97",0.973738566,0.384,2,"Guatemala","Guatemala",13,41,320,1010,41,1,16914,"DEN 1,2,3,4",33,3389,"Preliminar",2017,184,"40-41"
0,"21.17","7.2",1.815135437,0.335,2,"Guatemala","Guatemala",12,43,320,1218,43,1,16914,"DEN 1,2,3,4",65,3581,"Preliminar",2017,192,"41-43"
0,"21.86","7.2",1.731133351,0.325,2,"Guatemala","Guatemala",12,44,320,1218,44,1,16914,"DEN 1,2,3,4",64,3697,"Preliminar",2017,116,"43-44"
0,"22.47","8.15",1.868421053,0.368,2,"Guatemala","Guatemala",14,45,320,1378,45,1,16914,"DEN 1,2,3,4",71,3800,"Preliminar",2017,103,"44-45"
0,"23.06","8.15",1.820512821,0.359,2,"Guatemala","Guatemala",14,46,320,1378,46,1,16914,"DEN 1,2,3,4",71,3900,"Preliminar",2017,100,"45-46"
0,"23.85","8.15",1.760039663,0.347,2,"Guatemala","Guatemala",14,48,320,1378,48,1,16914,"DEN 1,2,3,4",71,4034,"Preliminar",2017,134,"46-48"
0,"24.33","8.15",1.724975705,0.34,2,"Guatemala","Guatemala",14,49,320,1378,49,1,16914,"DEN 1,2,3,4",71,4116,"Preliminar",2017,82,"48-49"
0,"15.72","15.72",0,0,6,"Guyana","Guyana",0,23,328,127,23,1,808,"DEN",0,127,"Preliminar",2015,127,"0-23"
0,"17.57","17.57",0,0,6,"Guyana","Guyana",0,24,328,142,24,1,808,"DEN",0,142,"Preliminar",2015,15,"23-24"
0,"48.02","48.02",0,0,6,"Guyana","Guyana",0,52,328,388,52,1,808,"DEN",0,388,"Preliminar",2015,246,"24-52"
0,"8.3","8.3",0,0,6,"Guyana","Guyana",0,10,328,64,4,1,771,"DEN",0,64,"Preliminar",2016,64,"0-4"
0,"39.30","39.30",0,0,6,"Guyana","Guyana",0,16,328,303,16,1,771,"DEN",0,303,"Preliminar",2016,239,"4-16"
0,"39.30","39.3",0,0,6,"Guyana","Guyana",0,52,328,303,52,1,771,"DEN",0,303,"Preliminar",2016,0,"16-52"
0,"0.64","0.00",0,0,6,"Guyana","Guyana",0,34,328,0,34,1,778,"DEN",0,5,"Preliminar",2017,5,"0-34"
0,"0.64","0.00",0,0,6,"Guyana","Guyana",0,35,328,0,35,1,778,"DEN",0,5,"Preliminar",2017,0,"34-35"
0,"0.64","0.00",0,0,6,"Guyana","Guyana",0,36,328,0,36,1,778,"DEN",0,5,"Preliminar",2017,0,"35-36"
0,"0.64","0.00",0,0,6,"Guyana","Guyana",0,37,328,0,37,1,778,"DEN",0,5,"Preliminar",2017,0,"36-37"
0,"0.64","0.00",0,0,6,"Guyana","Guyana",0,38,328,0,38,1,778,"DEN",0,5,"Preliminar",2017,0,"37-38"
0,"0.53","0.00",0,0,6,"Haiti","Haití",0,22,332,0,22,1,10604,"DEN 1,2,3,4",0,56,"Preliminar",2015,56,"0-22"
0,"1.23","0.12",0,0,6,"Haiti","Haití",0,52,332,13,52,1,10604,"DEN 1,2,3,4",0,130,"Preliminar",2015,74,"22-52"
0,"11.51","0",4.432989691,0,2,"Honduras","Honduras",0,1,340,0,1,1,8424,"DEN",43,970,"Preliminar",2015,970,"0-1"
0,"22.95","0",2.224521469,0,2,"Honduras","Honduras",0,2,340,0,2,1,8424,"DEN",43,1933,"Preliminar",2015,963,"1-2"
0,"34.18","0",4.133379646,0,2,"Honduras","Honduras",0,3,340,0,3,1,8424,"DEN",119,2879,"Preliminar",2015,946,"2-3"
0,"43.09","0",4.462809917,0,2,"Honduras","Honduras",0,4,340,0,4,1,8424,"DEN",162,3630,"Preliminar",2015,751,"3-4"
0,"51.07","0",4.346815435,0,2,"Honduras","Honduras",0,5,340,0,5,1,8424,"DEN",187,4302,"Preliminar",2015,672,"4-5"
0,"59.39","0",4.517289626,0,2,"Honduras","Honduras",0,6,340,0,6,1,8424,"DEN",226,5003,"Preliminar",2015,701,"5-6"
0,"68.64","0",4.271878243,0,2,"Honduras","Honduras",0,7,340,0,7,1,8424,"DEN",247,5782,"Preliminar",2015,779,"6-7"
0,"76.7","0",4.039622349,0,2,"Honduras","Honduras",0,8,340,0,8,1,8424,"DEN",261,6461,"Preliminar",2015,679,"7-8"
0,"86.97","0",3.862953863,0,2,"Honduras","Honduras",0,9,340,0,9,1,8424,"DEN",283,7326,"Preliminar",2015,865,"8-9"
0,"95","0",3.661127077,0,2,"Honduras","Honduras",0,10,340,0,10,1,8424,"DEN",293,8003,"Preliminar",2015,677,"9-10"
0,"102.94","0",3.724630996,0,2,"Honduras","Honduras",0,11,340,0,11,1,8424,"DEN",323,8672,"Preliminar",2015,669,"10-11"
0,"110.73","0.00",3.827186964,0,2,"Honduras","Honduras",0,12,340,0,12,1,8424,"DEN",357,9328,"Preliminar",2015,656,"11-12"
0,"114.84","0.00",3.741988836,0,2,"Honduras","Honduras",0,13,340,0,13,1,8424,"DEN",362,9674,"Preliminar",2015,346,"12-13"
0,"126.89","0.00",3.639255309,0,2,"Honduras","Honduras",0,14,340,0,14,1,8424,"DEN",389,10689,"Preliminar",2015,1015,"13-14"
0,"139.57","0.00",3.444756315,0,2,"Honduras","Honduras",0,15,340,0,15,1,8424,"DEN",405,11757,"Preliminar",2015,1068,"14-15"
0,"153.60","0.00",3.184171883,0,2,"Honduras","Honduras",0,16,340,0,16,1,8424,"DEN",412,12939,"Preliminar",2015,1182,"15-16"
0,"168.82","0.00",3.136207018,0,2,"Honduras","Honduras",0,17,340,0,17,1,8424,"DEN",446,14221,"Preliminar",2015,1282,"16-17"
0,"185.62","0.00",2.99929654,0,2,"Honduras","Honduras",0,18,340,0,18,1,8424,"DEN",469,15637,"Preliminar",2015,1416,"17-18"
0,"202.73","0.00",2.787211617,0,2,"Honduras","Honduras",0,19,340,0,19,1,8424,"DEN",476,17078,"Preliminar",2015,1441,"18-19"
0,"222.14","0.00",2.666595415,0,2,"Honduras","Honduras",0,20,340,0,20,1,8424,"DEN",499,18713,"Preliminar",2015,1635,"19-20"
0,"243.01","0.00",2.549948708,0,2,"Honduras","Honduras",0,21,340,0,21,1,8424,"DEN",522,20471,"Preliminar",2015,1758,"20-21"
0,"243.01","0.00",2.652532851,0,2,"Honduras","Honduras",0,22,340,0,22,1,8424,"DEN",543,20471,"Preliminar",2015,0,"21-22"
0,"279.95","0.00",2.391553238,0,2,"Honduras","Honduras",0,23,340,0,23,1,8424,"DEN",564,23583,"Preliminar",2015,3112,"22-23"
0,"300.44","0.00",2.323284207,0,2,"Honduras","Honduras",0,24,340,0,24,1,8424,"DEN",588,25309,"Preliminar",2015,1726,"23-24"
0,"321.66","0.00",2.243790826,0,2,"Honduras","Honduras",0,25,340,0,25,1,8424,"DEN",608,27097,"Preliminar",2015,1788,"24-25"
0,"339.51","0.00",2.125874126,0,2,"Honduras","Honduras",0,26,340,0,26,1,8424,"DEN",608,28600,"Preliminar",2015,1503,"25-26"
0,"357.75","0.00",2.133589939,0,2,"Honduras","Honduras",0,27,340,0,27,1,8424,"DEN",643,30137,"Preliminar",2015,1537,"26-27"
0,"372.80","0.00",2.063365706,0,2,"Honduras","Honduras",0,28,340,0,28,1,8424,"DEN",648,31405,"Preliminar",2015,1268,"27-28"
0,"387.13","0.00",2.011529498,0,2,"Honduras","Honduras",0,29,340,0,29,1,8424,"DEN",656,32612,"Preliminar",2015,1207,"28-29"
0,"399.29","0.00",1.980021406,0,2,"Honduras","Honduras",0,30,340,0,30,1,8424,"DEN",666,33636,"Preliminar",2015,1024,"29-30"
0,"410.04","0.00",1.971512941,0,2,"Honduras","Honduras",0,31,340,0,31,1,8424,"DEN",681,34542,"Preliminar",2015,906,"30-31"
0,"420.90","0.00",1.97140198,0,2,"Honduras","Honduras",0,32,340,0,32,1,8424,"DEN",699,35457,"Preliminar",2015,915,"31-32"
0,"430.10","0.00",1.954073747,0,2,"Honduras","Honduras",0,33,340,0,33,1,8424,"DEN",708,36232,"Preliminar",2015,775,"32-33"
0,"438.02","0.00",1.978373398,0,2,"Honduras","Honduras",0,34,340,0,34,1,8424,"DEN",730,36899,"Preliminar",2015,667,"33-34"
0,"444.60","0.00",1.962459616,0,2,"Honduras","Honduras",0,35,340,0,35,1,8424,"DEN",735,37453,"Preliminar",2015,554,"34-35"
0,"449.62","0.00",1.99334671,0,2,"Honduras","Honduras",0,36,340,0,36,1,8424,"DEN",755,37876,"Preliminar",2015,423,"35-36"
0,"453.99","0.00",2.021232089,0,2,"Honduras","Honduras",0,37,340,0,37,1,8424,"DEN",773,38244,"Preliminar",2015,368,"36-37"
0,"458.10","0.00",2.049753822,0,2,"Honduras","Honduras",0,38,340,0,38,1,8424,"DEN",791,38590,"Preliminar",2015,346,"37-38"
0,"461.57","0",2.034308052,0,2,"Honduras","Honduras",0,39,340,0,39,1,8424,"DEN",791,38883,"Preliminar",2015,293,"38-39"
0,"465.03","0",2.100883239,0,2,"Honduras","Honduras",0,40,340,0,40,1,8424,"DEN",823,39174,"Preliminar",2015,291,"39-40"
0,"469.12","0",2.128090286,0,2,"Honduras","Honduras",0,41,340,0,41,1,8424,"DEN",841,39519,"Preliminar",2015,345,"40-41"
0,"472.97","0",2.166001556,0,2,"Honduras","Honduras",0,42,340,0,42,1,8424,"DEN",863,39843,"Preliminar",2015,324,"41-42"
0,"478.18","0",2.197011072,0,2,"Honduras","Honduras",0,43,340,0,43,1,8424,"DEN",885,40282,"Preliminar",2015,439,"42-43"
0,"483.74","0",2.223312883,0.007,2,"Honduras","Honduras",3,44,340,0,44,1,8424,"DEN",906,40750,"Preliminar",2015,468,"43-44"
0,"489.52","0",1.743579795,0.007,2,"Honduras","Honduras",3,45,340,0,45,1,8424,"DEN",719,41237,"Preliminar",2015,487,"44-45"
0,"495.37","0",2.29571052,0.007,2,"Honduras","Honduras",3,46,340,0,46,1,8424,"DEN",958,41730,"Preliminar",2015,493,"45-46"
0,"501.29","0",2.334888347,0.007,2,"Honduras","Honduras",3,47,340,0,47,1,8424,"DEN",986,42229,"Preliminar",2015,499,"46-47"
0,"506.65","0",2.825679475,0.012,2,"Honduras","Honduras",5,48,340,0,48,1,8424,"DEN",1206,42680,"Preliminar",2015,451,"47-48"
0,"512.63","0",2.338829196,0.007,2,"Honduras","Honduras",3,49,340,0,49,1,8424,"DEN",1010,43184,"Preliminar",2015,504,"48-49"
0,"520.39","0",2.351840869,0.009,2,"Honduras","Honduras",4,50,340,0,50,1,8424,"DEN",1031,43838,"Preliminar",2015,654,"49-50"
0,"526.07","0",2.367090893,0.009,2,"Honduras","Honduras",4,51,340,0,51,1,8424,"DEN",1049,44316,"Preliminar",2015,478,"50-51"
0,"532.22","0",2.368738011,0.011,2,"Honduras","Honduras",5,52,340,0,52,1,8424,"DEN",1062,44834,"Preliminar",2015,518,"51-52"
0,"7.92","0",3.235747304,0,2,"Honduras","Honduras",0,1,340,0,1,1,8190,"DEN",21,649,"Preliminar",2016,649,"0-1"
0,"17.57","0",2.015288395,0,2,"Honduras","Honduras",0,2,340,0,2,1,8190,"DEN",29,1439,"Preliminar",2016,790,"1-2"
0,"26.91","0",1.814882033,0,2,"Honduras","Honduras",0,3,340,0,3,1,8190,"DEN",40,2204,"Preliminar",2016,765,"2-3"
0,"36.51","0",1.806020067,0,2,"Honduras","Honduras",0,4,340,0,4,1,8190,"DEN",54,2990,"Preliminar",2016,786,"3-4"
0,"43.43","0",2.080404836,0,2,"Honduras","Honduras",0,5,340,0,5,1,8190,"DEN",74,3557,"Preliminar",2016,567,"4-5"
0,"50.4","0",2.010658915,0,2,"Honduras","Honduras",0,6,340,0,6,1,8190,"DEN",83,4128,"Preliminar",2016,571,"5-6"
0,"56.47","0",1.924324324,0.022,2,"Honduras","Honduras",1,7,340,0,7,1,8190,"DEN",89,4625,"Preliminar",2016,497,"6-7"
0,"61.65","0",2.218261042,0.02,2,"Honduras","Honduras",1,8,340,0,8,1,8190,"DEN",112,5049,"Preliminar",2016,424,"7-8"
0,"68.33","0",2.126518942,0.018,2,"Honduras","Honduras",1,9,340,0,9,1,8190,"DEN",119,5596,"Preliminar",2016,547,"8-9"
0,"74.19","0",2.040816327,0.016,2,"Honduras","Honduras",1,10,340,0,10,1,8190,"DEN",124,6076,"Preliminar",2016,480,"9-10"
0,"82.41","0.00",1.98547933,0.015,2,"Honduras","Honduras",1,12,340,0,12,1,8190,"DEN",134,6749,"Preliminar",2016,673,"10-12"
0,"87.35","0.00",1.956947162,0.014,2,"Honduras","Honduras",1,13,340,0,13,1,8190,"DEN",140,7154,"Preliminar",2016,405,"12-13"
0,"94.54","0.00",1.885574067,0.013,2,"Honduras","Honduras",1,14,340,0,14,1,8190,"DEN",146,7743,"Preliminar",2016,589,"13-14"
0,"108.45","0.00",1.801396082,0.011,2,"Honduras","Honduras",1,16,340,0,16,1,8190,"DEN",160,8882,"Preliminar",2016,1139,"14-16"
0,"116.20","0.62",1.744247137,0.011,2,"Honduras","Honduras",1,17,340,51,17,1,8190,"DEN",166,9517,"Preliminar",2016,635,"16-17"
0,"132.64","0.62",1.657000829,0.009,2,"Honduras","Honduras",1,19,340,51,19,1,8190,"DEN",180,10863,"Preliminar",2016,1346,"17-19"
0,"142.27","1.05",1.596292482,0.009,2,"Honduras","Honduras",1,20,340,86,20,1,8190,"DEN",186,11652,"Preliminar",2016,789,"19-20"
0,"159.94","1.05",1.488663257,0.008,2,"Honduras","Honduras",1,22,340,86,22,1,8190,"DEN",195,13099,"Preliminar",2016,1447,"20-22"
0,"177.09","1.05",1.461665747,0.007,2,"Honduras","Honduras",1,24,340,86,24,1,8190,"DEN",212,14504,"Preliminar",2016,1405,"22-24"
0,"192.82","1.05",1.361448835,0.006,2,"Honduras","Honduras",1,26,340,86,26,1,8190,"DEN",215,15792,"Preliminar",2016,1288,"24-26"
0,"199.71","1.05",1.326730252,0,2,"Honduras","Honduras",0,27,340,86,27,1,8190,"DEN",217,16356,"Preliminar",2016,564,"26-27"
0,"205.90","1.05",1.316491727,0.006,2,"Honduras","Honduras",1,28,340,86,28,1,8190,"DEN",222,16863,"Preliminar",2016,507,"27-28"
0,"216.32","1.05",1.303832477,0.011,2,"Honduras","Honduras",2,30,340,86,30,1,8190,"DEN",231,17717,"Preliminar",2016,854,"28-30"
0,"221.04","1.05",1.298127382,0.006,2,"Honduras","Honduras",1,31,340,86,31,1,8190,"DEN",235,18103,"Preliminar",2016,386,"30-31"
0,"225.73","1.05",1.28739114,0.005,2,"Honduras","Honduras",1,32,340,86,32,1,8190,"DEN",238,18487,"Preliminar",2016,384,"31-32"
0,"230.54","0.78",1.260526455,0.011,2,"Honduras","Honduras",2,33,340,64,33,1,8190,"DEN",238,18881,"Preliminar",2016,394,"32-33"
0,"241.94","0.87",1.281857179,0.01,2,"Honduras","Honduras",2,36,340,71,36,1,8190,"DEN",254,19815,"Preliminar",2016,934,"33-36"
0,"244.62","0.93",1.282819207,0.01,2,"Honduras","Honduras",2,37,340,76,37,1,8190,"DEN",257,20034,"Preliminar",2016,219,"36-37"
0,"248.11","0.93",1.289370079,0.01,2,"Honduras","Honduras",2,38,340,76,38,1,8190,"DEN",262,20320,"Preliminar",2016,286,"37-38"
0,"253.79","0.93",1.299013712,0.01,2,"Honduras","Honduras",2,40,340,76,40,1,8190,"DEN",270,20785,"Preliminar",2016,465,"38-40"
0,"257.57","0.93",1.298885992,0.009,2,"Honduras","Honduras",2,41,340,76,41,1,8190,"DEN",274,21095,"Preliminar",2016,310,"40-41"
0,"267.79","0.93",1.171803757,0.009,2,"Honduras","Honduras",2,42,340,76,42,1,8190,"DEN",257,21932,"Preliminar",2016,837,"41-42"
0,"263.76","0.93",1.34246829,0.009,2,"Honduras","Honduras",2,43,340,76,43,1,8190,"DEN",290,21602,"Preliminar",2016,-330,"42-43"
0,"266.14","0.93",1.357985044,0.014,2,"Honduras","Honduras",3,44,340,76,44,1,8190,"DEN",296,21797,"Preliminar",2016,195,"43-44"
0,"268.23","0.93",1.351966497,0.014,2,"Honduras","Honduras",3,45,340,76,45,1,8190,"DEN",297,21968,"Preliminar",2016,171,"44-45"
0,"270.20","0.93",1.360206064,0.014,2,"Honduras","Honduras",3,46,340,76,46,1,8190,"DEN",301,22129,"Preliminar",2016,161,"45-46"
0,"271.93","0.93",1.351533384,0.013,2,"Honduras","Honduras",3,47,340,76,47,1,8190,"DEN",301,22271,"Preliminar",2016,142,"46-47"
0,"273.63","0.93",1.347612673,0.013,2,"Honduras","Honduras",3,48,340,76,48,1,8190,"DEN",302,22410,"Preliminar",2016,139,"47-48"
0,"275.78","0.93",1.350394049,0.013,2,"Honduras","Honduras",3,49,340,76,49,1,8190,"DEN",305,22586,"Preliminar",2016,176,"48-49"
0,"277.47","0.93",1.355335534,0.013,2,"Honduras","Honduras",3,50,340,76,50,1,8190,"DEN",308,22725,"Preliminar",2016,139,"49-50"
0,"278.89","0.93",1.365964713,0.013,2,"Honduras","Honduras",3,51,340,76,51,1,8190,"DEN",312,22841,"Preliminar",2016,116,"50-51"
0,"280.35","0.93",1.363181046,0.013,2,"Honduras","Honduras",3,52,340,76,52,1,8190,"DEN",313,22961,"Preliminar",2016,120,"51-52"
0,"1.19",NA,0,0,2,"Honduras","Honduras",0,1,340,NA,1,1,9265,"DEN 1,2,3",0,110,"Preliminar",2017,110,"0-1"
0,"2.37",NA,0.454545455,0,2,"Honduras","Honduras",0,2,340,NA,2,1,9265,"DEN 1,2,3",1,220,"Preliminar",2017,110,"1-2"
0,"3.77",NA,0.859598854,0,2,"Honduras","Honduras",0,3,340,NA,3,1,9265,"DEN 1,2,3",3,349,"Preliminar",2017,129,"2-3"
0,"4.86",NA,0.888888889,0,2,"Honduras","Honduras",0,4,340,NA,4,1,9265,"DEN 1,2,3",4,450,"Preliminar",2017,101,"3-4"
0,"6.09",NA,1.241134752,0,2,"Honduras","Honduras",0,5,340,NA,5,1,9265,"DEN 1,2,3",7,564,"Preliminar",2017,114,"4-5"
0,"7.15",NA,1.057401813,0,2,"Honduras","Honduras",0,6,340,NA,6,1,9265,"DEN 1,2,3",7,662,"Preliminar",2017,98,"5-6"
0,"8.38",NA,1.417525773,0,2,"Honduras","Honduras",0,7,340,NA,7,1,9265,"DEN 1,2,3",11,776,"Preliminar",2017,114,"6-7"
0,"9.26",NA,1.515151515,0,2,"Honduras","Honduras",0,8,340,NA,8,1,9265,"DEN 1,2,3",13,858,"Preliminar",2017,82,"7-8"
0,"10.23",NA,1.582278481,0,2,"Honduras","Honduras",0,9,340,NA,9,1,9265,"DEN 1,2,3",15,948,"Preliminar",2017,90,"8-9"
0,"11.05",NA,1.7578125,0,2,"Honduras","Honduras",0,10,340,NA,10,1,9265,"DEN 1,2,3",18,1024,"Preliminar",2017,76,"9-10"
0,"12.05",NA,1.971326165,0,2,"Honduras","Honduras",0,11,340,NA,11,1,9265,"DEN 1,2,3",22,1116,"Preliminar",2017,92,"10-11"
0,"12.85","",2.099076406,0,2,"Honduras","Honduras",0,12,340,NA,12,1,9265,"DEN 1,2,3",25,1191,"Preliminar",2017,75,"11-12"
0,"14.00","",1.927525058,0,2,"Honduras","Honduras",0,13,340,NA,13,1,9265,"DEN 1,2,3",25,1297,"Preliminar",2017,106,"12-13"
0,"15.00","",1.870503597,0,2,"Honduras","Honduras",0,14,340,NA,14,1,9265,"DEN 1,2,3",26,1390,"Preliminar",2017,93,"13-14"
0,"16.71","",1.744186047,0,2,"Honduras","Honduras",0,15,340,NA,15,1,9265,"DEN 1,2,3",27,1548,"Preliminar",2017,158,"14-15"
0,"16.89","",1.916932907,0,2,"Honduras","Honduras",0,16,340,NA,16,1,9265,"DEN 1,2,3",30,1565,"Preliminar",2017,17,"15-16"
0,"17.88","",1.810500905,0,2,"Honduras","Honduras",0,17,340,NA,17,1,9265,"DEN 1,2,3",30,1657,"Preliminar",2017,92,"16-17"
0,"19.31","0.00",1.788708776,0,2,"Honduras","Honduras",0,18,340,0,18,1,9265,"DEN 1,2,3",32,1789,"Preliminar",2017,132,"17-18"
0,"20.50","0.00",1.737756714,0,2,"Honduras","Honduras",0,19,340,0,19,1,9265,"DEN 1,2,3",33,1899,"Preliminar",2017,110,"18-19"
0,"21.74","0.00",1.83714002,0,2,"Honduras","Honduras",0,20,340,0,20,1,9265,"DEN 1,2,3",37,2014,"Preliminar",2017,115,"19-20"
0,"23.29","0.00",1.899907322,0,2,"Honduras","Honduras",0,21,340,0,21,1,9265,"DEN 1,2,3",41,2158,"Preliminar",2017,144,"20-21"
0,"24.73","0.00",1.833260585,0,2,"Honduras","Honduras",0,22,340,0,22,1,9265,"DEN 1,2,3",42,2291,"Preliminar",2017,133,"21-22"
0,"26.67","0.00",1.821125051,0,2,"Honduras","Honduras",0,23,340,0,23,1,9265,"DEN 1,2,3",45,2471,"Preliminar",2017,180,"22-23"
0,"28.92","0.00",1.791713326,0,2,"Honduras","Honduras",0,24,340,0,24,1,9265,"DEN 1,2,3",48,2679,"Preliminar",2017,208,"23-24"
0,"31.24","0.00",1.762266759,0,2,"Honduras","Honduras",0,25,340,0,25,1,9265,"DEN 1,2,3",51,2894,"Preliminar",2017,215,"24-25"
0,"33.66","0.00",1.667201026,0,2,"Honduras","Honduras",0,26,340,0,26,1,9265,"DEN 1,2,3",52,3119,"Preliminar",2017,225,"25-26"
