"year","including.up.to.week.start","including.up.to.week.end","month","province","cases","total.cases","total.deaths","rate.per.100000","fatality.rate","population"
"2015",2015-12-27,2016-01-02,"June","Buriram","163","1969","1","124.68","0.05",1579248
"2015",2015-12-27,2016-01-02,"June","Roi Et","259","1966","1","150.27","0.05",1308318
"2015",2015-12-27,2016-01-02,"June","Maha Sarakham","114","1117","1","116.28","0.09",960588
"2015",2015-12-27,2016-01-02,"June","Khon Kaen","206","2248","5","125.58","0.22",1790049
"2015",2015-12-27,2016-01-02,"June","Sakon Nakhon","179","831","0","72.98","0.00",1138609
"2015",2015-12-27,2016-01-02,"June","Nakhon Phanom","145","802","0","112.43","0.00",713341
"2015",2015-12-27,2016-01-02,"June","Mukdahan","68","382","0","110.40","0.00",346016
"2015",2015-12-27,2016-01-02,"June","Kalasin","168","1420","0","144.18","0.00",984907
"2015",2015-12-27,2016-01-02,"June","Udon Thani","24","375","0","23.88","0.00",1570300
"2015",2015-12-27,2016-01-02,"June","Nong Khai","53","575","0","111.16","0.00",517260
"2015",2015-12-27,2016-01-02,"June","Nong Bua Lam Phu","50","215","0","42.25","0.00",508864
"2015",2015-12-27,2016-01-02,"June","Nonthaburi","78","1924","3","163.90","0.16",1173870
"2015",2015-12-27,2016-01-02,"June","Trat","179","904","4","402.26","0.44",224730
"2015",2015-12-27,2016-01-02,"June","Rayong","503","3930","5","582.75","0.13",674393
"2015",2015-12-27,2016-01-02,"June","Chonburi","279","2832","13","199.24","0.46",1421425
"2015",2015-12-27,2016-01-02,"June","Chanthaburi","256","2210","1","419.08","0.05",527350
"2015",2015-12-27,2016-01-02,"June","Nan","95","530","0","110.82","0.00",478264
"2015",2015-12-27,2016-01-02,"June","Chiang Rai","283","1692","0","140.10","0.00",1207699
"2015",2015-12-27,2016-01-02,"June","Samut Prakan","163","2990","4","237.01","0.13",1261530
"2015",2015-12-27,2016-01-02,"June","Sa Kaeo","130","1284","2","232.53","0.16",552187
"2015",2015-12-27,2016-01-02,"June","Prachinburi","243","1942","0","405.16","0.00",479314
"2015",2015-12-27,2016-01-02,"June","Nakhon Nayok","38","432","0","167.90","0.00",257300
"2015",2015-12-27,2016-01-02,"June","Chachoengsao","121","2333","6","335.45","0.26",695478
"2015",2015-12-27,2016-01-02,"June","Samut Songkhram","34","678","0","349.14","0.00",194189
"2015",2015-12-27,2016-01-02,"June","Samut Sakhon","64","1518","2","285.40","0.13",531887
"2015",2015-12-27,2016-01-02,"June","Prachuap Khiri Khan","199","1353","4","257.66","0.30",525107
"2015",2015-12-27,2016-01-02,"June","Phetchaburi","372","2941","6","620.21","0.20",474192
"2015",2015-12-27,2016-01-02,"June","Ratchaburi","479","4378","5","513.12","0.11",853217
"2015",2015-12-27,2016-01-02,"June","Nakhon Pathom","162","3079","2","345.54","0.06",891071
"2015",2015-12-27,2016-01-02,"June","Kanchanaburi","98","1212","5","142.89","0.41",848198
"2015",2015-12-27,2016-01-02,"June","Sing Buri","20","113","0","53.26","0.00",212158
"2015",2015-12-27,2016-01-02,"June","Saraburi","131","1581","3","249.58","0.19",633460
"2015",2015-12-27,2016-01-02,"June","Lopburi","191","2258","3","297.73","0.13",758406
"2015",2015-12-27,2016-01-02,"June","Chai Nat","105","601","1","180.87","0.17",332283
"2015",2015-12-27,2016-01-02,"June","Pathum Thani","55","1445","2","134.54","0.14",1074058
"2015",2015-12-27,2016-01-02,"June","Ang Thong","166","1062","0","374.51","0.00",283568
"2015",2015-12-27,2016-01-02,"June","Bangkok","1099","26291","3","461.87","0.01",5692284
"2015",2015-12-27,2016-01-02,"June","Uthai Thani","141","1561","0","472.77","0.00",330179
"2015",2015-12-27,2016-01-02,"June","Phichit","68","837","0","152.86","0.00",547543
"2015",2015-12-27,2016-01-02,"June","Nakhon Sawan","361","3653","3","340.52","0.08",1072756
"2015",2015-12-27,2016-01-02,"June","Kamphaeng Phet","60","669","1","91.70","0.15",729522
"2015",2015-12-27,2016-01-02,"June","Uttaradit","16","302","1","65.60","0.33",460400
"2015",2015-12-27,2016-01-02,"June","Tak","379","2134","1","395.51","0.05",539553
"2015",2015-12-27,2016-01-02,"June","Sukhothai","60","595","0","98.76","0.00",602460
"2015",2015-12-27,2016-01-02,"June","Phitsanulok","88","1183","1","137.72","0.08",858988
"2015",2015-12-27,2016-01-02,"June","Phetchabun","91","785","0","78.83","0.00",995807
"2015",2015-12-27,2016-01-02,"June","Phrae","201","1347","4","296.64","0.30",454083
"2015",2015-12-27,2016-01-02,"June","Phayao","57","315","1","65.02","0.32",484454
"2015",2015-12-27,2016-01-02,"June","Mae Hong Son","70","691","0","278.43","0.00",248178
"2015",2015-12-27,2016-01-02,"June","Lamphun","31","710","0","175.11","0.00",405468
"2015",2015-12-27,2016-01-02,"June","Lampang","190","1387","0","184.19","0.00",753013
"2015",2015-12-27,2016-01-02,"June","Chiang Mai","373","5089","4","303.23","0.08",1678284
"2015",2015-12-27,2016-01-02,"June","Phra Nakhon Si Ayutthaya","116","1557","3","193.75","0.19",803599
"2015",2015-12-27,2016-01-02,"July","Songkhla","222","2160","2","154.14","0.09",1401303
"2015",2015-12-27,2016-01-02,"July","Satun","21","146","0","46.69","0.00",312673
"2015",2015-12-27,2016-01-02,"July","Bueng Kan","40","255","0","60.92","0.00",418566
"2015",2015-12-27,2016-01-02,"July","Yala","25","174","0","33.99","0.00",511911
"2015",2015-12-27,2016-01-02,"July","Pattani","43","551","1","80.30","0.18",686186
"2015",2015-12-27,2016-01-02,"July","Narathiwat","97","877","1","113.19","0.11",774799
"2015",2015-12-27,2016-01-02,"July","Loei","166","951","0","149.88","0.00",634513
"2015",2015-12-27,2016-01-02,"July","Phuket","98","816","0","215.67","0.00",378364
"2015",2015-12-27,2016-01-02,"July","Phang Nga","44","382","0","146.15","0.00",261370
"2015",2015-12-27,2016-01-02,"July","Krabi","308","1714","4","375.21","0.23",456811
"2015",2015-12-27,2016-01-02,"July","Trang","85","488","0","76.40","0.00",638746
"2015",2015-12-27,2016-01-02,"July","Phatthalung","83","535","0","102.80","0.00",520419
"2015",2015-12-27,2016-01-02,"July","Nakhon Si Thammarat","268","1957","2","126.42","0.10",1548028
"2015",2015-12-27,2016-01-02,"July","Surat Thani","56","526","1","50.57","0.19",1040230
"2015",2015-12-27,2016-01-02,"July","Ranong","46","264","1","149.08","0.38",177089
"2015",2015-12-27,2016-01-02,"July","Chumphon","75","572","0","114.27","0.00",500575
"2015",2015-12-27,2016-01-02,"July","Suphan Buri","115","1227","0","144.51","0.00",849053
"2015",2015-12-27,2016-01-02,"July","Yasothon","158","1099","2","203.44","0.18",540211
"2015",2015-12-27,2016-01-02,"July","Ubon Ratchathani","907","4884","6","264.76","0.12",1844669
"2015",2015-12-27,2016-01-02,"July","Sisaket","497","3687","2","251.64","0.05",1465213
"2015",2015-12-27,2016-01-02,"July","Amnat Charoen","128","616","1","164.10","0.16",375380
"2015",2015-12-27,2016-01-02,"July","Surin","302","2727","2","195.96","0.07",1391636
"2015",2015-12-27,2016-01-02,"July","Nakhon Ratchasima","1008","7194","13","274.53","0.18",2620517
"2015",2015-12-27,2016-01-02,"July","Chaiyaphum","379","2895","2","254.61","0.07",1137049
"2015",2015-12-27,2016-01-02,"July","Buriram","188","1969","1","124.68","0.05",1579248
"2015",2015-12-27,2016-01-02,"July","Roi Et","272","1966","1","150.27","0.05",1308318
"2015",2015-12-27,2016-01-02,"July","Maha Sarakham","119","1117","1","116.28","0.09",960588
"2015",2015-12-27,2016-01-02,"July","Khon Kaen","339","2248","5","125.58","0.22",1790049
"2015",2015-12-27,2016-01-02,"July","Sakon Nakhon","177","831","0","72.98","0.00",1138609
"2015",2015-12-27,2016-01-02,"July","Nakhon Phanom","137","802","0","112.43","0.00",713341
"2015",2015-12-27,2016-01-02,"July","Mukdahan","52","382","0","110.40","0.00",346016
"2015",2015-12-27,2016-01-02,"July","Kalasin","185","1420","0","144.18","0.00",984907
"2015",2015-12-27,2016-01-02,"July","Udon Thani","53","375","0","23.88","0.00",1570300
"2015",2015-12-27,2016-01-02,"July","Nong Khai","70","575","0","111.16","0.00",517260
"2015",2015-12-27,2016-01-02,"July","Nong Bua Lam Phu","34","215","0","42.25","0.00",508864
"2015",2015-12-27,2016-01-02,"July","Nonthaburi","135","1924","3","163.90","0.16",1173870
"2015",2015-12-27,2016-01-02,"July","Trat","182","904","4","402.26","0.44",224730
"2015",2015-12-27,2016-01-02,"July","Rayong","628","3930","5","582.75","0.13",674393
"2015",2015-12-27,2016-01-02,"July","Chonburi","407","2832","13","199.24","0.46",1421425
"2015",2015-12-27,2016-01-02,"July","Chanthaburi","401","2210","1","419.08","0.05",527350
"2015",2015-12-27,2016-01-02,"July","Nan","130","530","0","110.82","0.00",478264
"2015",2015-12-27,2016-01-02,"July","Chiang Rai","250","1692","0","140.10","0.00",1207699
"2015",2015-12-27,2016-01-02,"July","Samut Prakan","209","2990","4","237.01","0.13",1261530
"2015",2015-12-27,2016-01-02,"July","Sa Kaeo","211","1284","2","232.53","0.16",552187
"2015",2015-12-27,2016-01-02,"July","Prachinburi","364","1942","0","405.16","0.00",479314
"2015",2015-12-27,2016-01-02,"July","Nakhon Nayok","64","432","0","167.90","0.00",257300
"2015",2015-12-27,2016-01-02,"July","Chachoengsao","239","2333","6","335.45","0.26",695478
"2015",2015-12-27,2016-01-02,"July","Samut Songkhram","57","678","0","349.14","0.00",194189
"2015",2015-12-27,2016-01-02,"July","Samut Sakhon","75","1518","2","285.40","0.13",531887
"2015",2015-12-27,2016-01-02,"July","Prachuap Khiri Khan","160","1353","4","257.66","0.30",525107
"2015",2015-12-27,2016-01-02,"July","Phetchaburi","553","2941","6","620.21","0.20",474192
"2015",2015-12-27,2016-01-02,"July","Ratchaburi","752","4378","5","513.12","0.11",853217
"2015",2015-12-27,2016-01-02,"July","Nakhon Pathom","334","3079","2","345.54","0.06",891071
"2015",2015-12-27,2016-01-02,"July","Kanchanaburi","192","1212","5","142.89","0.41",848198
"2015",2015-12-27,2016-01-02,"July","Sing Buri","17","113","0","53.26","0.00",212158
"2015",2015-12-27,2016-01-02,"July","Saraburi","163","1581","3","249.58","0.19",633460
"2015",2015-12-27,2016-01-02,"July","Lopburi","148","2258","3","297.73","0.13",758406
"2015",2015-12-27,2016-01-02,"July","Chai Nat","79","601","1","180.87","0.17",332283
"2015",2015-12-27,2016-01-02,"July","Pathum Thani","101","1445","2","134.54","0.14",1074058
"2015",2015-12-27,2016-01-02,"July","Ang Thong","142","1062","0","374.51","0.00",283568
"2015",2015-12-27,2016-01-02,"July","Bangkok","1592","26291","3","461.87","0.01",5692284
"2015",2015-12-27,2016-01-02,"July","Uthai Thani","237","1561","0","472.77","0.00",330179
"2015",2015-12-27,2016-01-02,"July","Phichit","76","837","0","152.86","0.00",547543
"2015",2015-12-27,2016-01-02,"July","Nakhon Sawan","462","3653","3","340.52","0.08",1072756
"2015",2015-12-27,2016-01-02,"July","Kamphaeng Phet","99","669","1","91.70","0.15",729522
"2015",2015-12-27,2016-01-02,"July","Uttaradit","37","302","1","65.60","0.33",460400
"2015",2015-12-27,2016-01-02,"July","Tak","450","2134","1","395.51","0.05",539553
"2015",2015-12-27,2016-01-02,"July","Sukhothai","44","595","0","98.76","0.00",602460
"2015",2015-12-27,2016-01-02,"July","Phitsanulok","161","1183","1","137.72","0.08",858988
"2015",2015-12-27,2016-01-02,"July","Phetchabun","118","785","0","78.83","0.00",995807
"2015",2015-12-27,2016-01-02,"July","Phrae","322","1347","4","296.64","0.30",454083
"2015",2015-12-27,2016-01-02,"July","Phayao","59","315","1","65.02","0.32",484454
"2015",2015-12-27,2016-01-02,"July","Mae Hong Son","176","691","0","278.43","0.00",248178
"2015",2015-12-27,2016-01-02,"July","Lamphun","41","710","0","175.11","0.00",405468
"2015",2015-12-27,2016-01-02,"July","Lampang","230","1387","0","184.19","0.00",753013
"2015",2015-12-27,2016-01-02,"July","Chiang Mai","599","5089","4","303.23","0.08",1678284
"2015",2015-12-27,2016-01-02,"July","Phra Nakhon Si Ayutthaya","141","1557","3","193.75","0.19",803599
"2015",2015-12-27,2016-01-02,"August","Songkhla","248","2160","2","154.14","0.09",1401303
"2015",2015-12-27,2016-01-02,"August","Satun","19","146","0","46.69","0.00",312673
"2015",2015-12-27,2016-01-02,"August","Bueng Kan","36","255","0","60.92","0.00",418566
"2015",2015-12-27,2016-01-02,"August","Yala","14","174","0","33.99","0.00",511911
"2015",2015-12-27,2016-01-02,"August","Pattani","32","551","1","80.30","0.18",686186
"2015",2015-12-27,2016-01-02,"August","Narathiwat","104","877","1","113.19","0.11",774799
"2015",2015-12-27,2016-01-02,"August","Loei","186","951","0","149.88","0.00",634513
"2015",2015-12-27,2016-01-02,"August","Phuket","95","816","0","215.67","0.00",378364
"2015",2015-12-27,2016-01-02,"August","Phang Nga","37","382","0","146.15","0.00",261370
"2015",2015-12-27,2016-01-02,"August","Krabi","279","1714","4","375.21","0.23",456811
"2015",2015-12-27,2016-01-02,"August","Trang","83","488","0","76.40","0.00",638746
"2015",2015-12-27,2016-01-02,"August","Phatthalung","59","535","0","102.80","0.00",520419
"2015",2015-12-27,2016-01-02,"August","Nakhon Si Thammarat","248","1957","2","126.42","0.10",1548028
"2015",2015-12-27,2016-01-02,"August","Surat Thani","75","526","1","50.57","0.19",1040230
"2015",2015-12-27,2016-01-02,"August","Ranong","28","264","1","149.08","0.38",177089
"2015",2015-12-27,2016-01-02,"August","Chumphon","75","572","0","114.27","0.00",500575
"2015",2015-12-27,2016-01-02,"August","Suphan Buri","149","1227","0","144.51","0.00",849053
"2015",2015-12-27,2016-01-02,"August","Yasothon","368","1099","2","203.44","0.18",540211
"2015",2015-12-27,2016-01-02,"August","Ubon Ratchathani","1206","4884","6","264.76","0.12",1844669
"2015",2015-12-27,2016-01-02,"August","Sisaket","668","3687","2","251.64","0.05",1465213
"2015",2015-12-27,2016-01-02,"August","Amnat Charoen","146","616","1","164.10","0.16",375380
"2015",2015-12-27,2016-01-02,"August","Surin","651","2727","2","195.96","0.07",1391636
"2015",2015-12-27,2016-01-02,"August","Nakhon Ratchasima","1269","7194","13","274.53","0.18",2620517
"2015",2015-12-27,2016-01-02,"August","Chaiyaphum","634","2895","2","254.61","0.07",1137049
"2015",2015-12-27,2016-01-02,"August","Buriram","475","1969","1","124.68","0.05",1579248
"2015",2015-12-27,2016-01-02,"August","Roi Et","348","1966","1","150.27","0.05",1308318
"2015",2015-12-27,2016-01-02,"August","Maha Sarakham","169","1117","1","116.28","0.09",960588
"2015",2015-12-27,2016-01-02,"August","Khon Kaen","393","2248","5","125.58","0.22",1790049
"2015",2015-12-27,2016-01-02,"August","Sakon Nakhon","180","831","0","72.98","0.00",1138609
"2015",2015-12-27,2016-01-02,"August","Nakhon Phanom","167","802","0","112.43","0.00",713341
"2015",2015-12-27,2016-01-02,"August","Mukdahan","67","382","0","110.40","0.00",346016
"2015",2015-12-27,2016-01-02,"August","Kalasin","256","1420","0","144.18","0.00",984907
"2015",2015-12-27,2016-01-02,"August","Udon Thani","62","375","0","23.88","0.00",1570300
"2015",2015-12-27,2016-01-02,"August","Nong Khai","103","575","0","111.16","0.00",517260
"2015",2015-12-27,2016-01-02,"August","Nong Bua Lam Phu","22","215","0","42.25","0.00",508864
"2015",2015-12-27,2016-01-02,"August","Nonthaburi","161","1924","3","163.90","0.16",1173870
"2015",2015-12-27,2016-01-02,"August","Trat","79","904","4","402.26","0.44",224730
"2015",2015-12-27,2016-01-02,"August","Rayong","547","3930","5","582.75","0.13",674393
"2015",2015-12-27,2016-01-02,"August","Chonburi","381","2832","13","199.24","0.46",1421425
"2015",2015-12-27,2016-01-02,"August","Chanthaburi","393","2210","1","419.08","0.05",527350
"2015",2015-12-27,2016-01-02,"August","Nan","102","530","0","110.82","0.00",478264
"2015",2015-12-27,2016-01-02,"August","Chiang Rai","337","1692","0","140.10","0.00",1207699
"2015",2015-12-27,2016-01-02,"August","Samut Prakan","284","2990","4","237.01","0.13",1261530
"2015",2015-12-27,2016-01-02,"August","Sa Kaeo","297","1284","2","232.53","0.16",552187
"2015",2015-12-27,2016-01-02,"August","Prachinburi","374","1942","0","405.16","0.00",479314
"2015",2015-12-27,2016-01-02,"August","Nakhon Nayok","102","432","0","167.90","0.00",257300
"2015",2015-12-27,2016-01-02,"August","Chachoengsao","280","2333","6","335.45","0.26",695478
"2015",2015-12-27,2016-01-02,"August","Samut Songkhram","106","678","0","349.14","0.00",194189
"2015",2015-12-27,2016-01-02,"August","Samut Sakhon","64","1518","2","285.40","0.13",531887
"2015",2015-12-27,2016-01-02,"August","Prachuap Khiri Khan","173","1353","4","257.66","0.30",525107
"2015",2015-12-27,2016-01-02,"August","Phetchaburi","506","2941","6","620.21","0.20",474192
"2015",2015-12-27,2016-01-02,"August","Ratchaburi","858","4378","5","513.12","0.11",853217
"2015",2015-12-27,2016-01-02,"August","Nakhon Pathom","498","3079","2","345.54","0.06",891071
"2015",2015-12-27,2016-01-02,"August","Kanchanaburi","201","1212","5","142.89","0.41",848198
"2015",2015-12-27,2016-01-02,"August","Sing Buri","12","113","0","53.26","0.00",212158
"2015",2015-12-27,2016-01-02,"August","Saraburi","259","1581","3","249.58","0.19",633460
"2015",2015-12-27,2016-01-02,"August","Lopburi","213","2258","3","297.73","0.13",758406
"2015",2015-12-27,2016-01-02,"August","Chai Nat","84","601","1","180.87","0.17",332283
"2015",2015-12-27,2016-01-02,"August","Pathum Thani","123","1445","2","134.54","0.14",1074058
"2015",2015-12-27,2016-01-02,"August","Ang Thong","134","1062","0","374.51","0.00",283568
"2015",2015-12-27,2016-01-02,"August","Bangkok","2392","26291","3","461.87","0.01",5692284
"2015",2015-12-27,2016-01-02,"August","Uthai Thani","301","1561","0","472.77","0.00",330179
"2015",2015-12-27,2016-01-02,"August","Phichit","91","837","0","152.86","0.00",547543
"2015",2015-12-27,2016-01-02,"August","Nakhon Sawan","563","3653","3","340.52","0.08",1072756
"2015",2015-12-27,2016-01-02,"August","Kamphaeng Phet","79","669","1","91.70","0.15",729522
"2015",2015-12-27,2016-01-02,"August","Uttaradit","77","302","1","65.60","0.33",460400
"2015",2015-12-27,2016-01-02,"August","Tak","327","2134","1","395.51","0.05",539553
"2015",2015-12-27,2016-01-02,"August","Sukhothai","66","595","0","98.76","0.00",602460
"2015",2015-12-27,2016-01-02,"August","Phitsanulok","240","1183","1","137.72","0.08",858988
"2015",2015-12-27,2016-01-02,"August","Phetchabun","172","785","0","78.83","0.00",995807
"2015",2015-12-27,2016-01-02,"August","Phrae","375","1347","4","296.64","0.30",454083
"2015",2015-12-27,2016-01-02,"August","Phayao","40","315","1","65.02","0.32",484454
"2015",2015-12-27,2016-01-02,"August","Mae Hong Son","191","691","0","278.43","0.00",248178
"2015",2015-12-27,2016-01-02,"August","Lamphun","91","710","0","175.11","0.00",405468
"2015",2015-12-27,2016-01-02,"August","Lampang","256","1387","0","184.19","0.00",753013
"2015",2015-12-27,2016-01-02,"August","Chiang Mai","810","5089","4","303.23","0.08",1678284
"2015",2015-12-27,2016-01-02,"August","Phra Nakhon Si Ayutthaya","172","1557","3","193.75","0.19",803599
"2015",2015-12-27,2016-01-02,"September","Songkhla","271","2160","2","154.14","0.09",1401303
"2015",2015-12-27,2016-01-02,"September","Satun","13","146","0","46.69","0.00",312673
