"location","target","score","forecast_week","team","skill"
"HHS Region 9","1 wk ahead",-0.045079119346946,10,"PSI",0.955921846928787
"HHS Region 9","2 wk ahead",-0.043469874935053,10,"PSI",0.95746139724329
"HHS Region 9","3 wk ahead",-0.064552073168155,10,"PSI",0.937487295057417
"HHS Region 9","4 wk ahead",-0.042521527587062,10,"PSI",0.958369833908836
"HHS Region 9","Season onset",0,10,"PSI",1
"HHS Region 9","Season peak percentage",0,10,"PSI",1
"HHS Region 9","Season peak week",0,10,"PSI",1
"US National","1 wk ahead",-0.076357689069483,10,"PSI",0.926484753814922
"US National","2 wk ahead",-1.46677340851458,10,"PSI",0.23066855895258
"US National","3 wk ahead",-2.62329703892062,10,"PSI",0.072563224221149
"US National","4 wk ahead",-2.51735305841876,10,"PSI",0.080672860739164
"US National","Season onset",0,10,"PSI",1
"US National","Season peak percentage",0,10,"PSI",1
"US National","Season peak week",0,10,"PSI",1
"HHS Region 1","1 wk ahead",-0.016882443747486,11,"PSI",0.983259266115688
"HHS Region 1","2 wk ahead",-0.031704615509124,11,"PSI",0.968792706159082
"HHS Region 1","3 wk ahead",-2.621034366742,11,"PSI",0.072727596900401
"HHS Region 1","4 wk ahead",-1.95022303532538,11,"PSI",0.142242342981095
"HHS Region 1","Season onset",0,11,"PSI",1
"HHS Region 1","Season peak percentage",0,11,"PSI",1
"HHS Region 1","Season peak week",0,11,"PSI",1
"HHS Region 10","1 wk ahead",-0.206188155601814,11,"PSI",0.813679963435648
"HHS Region 10","2 wk ahead",-0.080960624245735,11,"PSI",0.922230004231704
"HHS Region 10","3 wk ahead",-0.064299465764286,11,"PSI",0.937724141202467
"HHS Region 10","4 wk ahead",-0.039344046338953,11,"PSI",0.961419879249571
"HHS Region 10","Season onset",0,11,"PSI",1
"HHS Region 10","Season peak percentage",0,11,"PSI",1
"HHS Region 10","Season peak week",0,11,"PSI",1
"HHS Region 2","1 wk ahead",-3.72238667957021,11,"PSI",0.024176198096092
"HHS Region 2","2 wk ahead",-4.88648290092886,11,"PSI",0.007547922637525
"HHS Region 2","3 wk ahead",-5.35745175159893,11,"PSI",0.00471290045986
"HHS Region 2","4 wk ahead",-5.14355516686496,11,"PSI",0.005836901623421
"HHS Region 2","Season onset",0,11,"PSI",1
"HHS Region 2","Season peak percentage",0,11,"PSI",1
"HHS Region 2","Season peak week",0,11,"PSI",1
"HHS Region 3","1 wk ahead",-0.210079247910034,11,"PSI",0.810520011408049
"HHS Region 3","2 wk ahead",-0.379506316290696,11,"PSI",0.684199103799805
"HHS Region 3","3 wk ahead",-0.1588650516937,11,"PSI",0.853111477150382
"HHS Region 3","4 wk ahead",-0.97732713843977,11,"PSI",0.376315595302597
"HHS Region 3","Season onset",0,11,"PSI",1
"HHS Region 3","Season peak percentage",0,11,"PSI",1
"HHS Region 3","Season peak week",0,11,"PSI",1
"HHS Region 4","1 wk ahead",-5.91450350597185,11,"PSI",0.0027
"HHS Region 4","2 wk ahead",-2.2235745923384,11,"PSI",0.10822156859849
"HHS Region 4","3 wk ahead",-0.651108175163144,11,"PSI",0.52146757902854
"HHS Region 4","4 wk ahead",-0.165874199479222,11,"PSI",0.847152799749644
"HHS Region 4","Season onset",0,11,"PSI",1
"HHS Region 4","Season peak percentage",0,11,"PSI",1
"HHS Region 4","Season peak week",0,11,"PSI",1
"HHS Region 5","1 wk ahead",-0.02649554269769,11,"PSI",0.973852384580344
"HHS Region 5","2 wk ahead",-0.045090472146428,11,"PSI",0.955910994601341
"HHS Region 5","3 wk ahead",-0.058931928497293,11,"PSI",0.942770942807662
"HHS Region 5","4 wk ahead",-0.056560301868455,11,"PSI",0.945009496938563
"HHS Region 5","Season onset",0,11,"PSI",1
"HHS Region 5","Season peak percentage",0,11,"PSI",1
"HHS Region 5","Season peak week",0,11,"PSI",1
"HHS Region 6","1 wk ahead",-0.779461163841709,11,"PSI",0.458653083599058
"HHS Region 6","2 wk ahead",-1.00586929302924,11,"PSI",0.365726573019065
"HHS Region 6","3 wk ahead",-0.569568653643374,11,"PSI",0.565769428655406
"HHS Region 6","4 wk ahead",-0.489880480520557,11,"PSI",0.612699619347972
"HHS Region 6","Season onset",-10,11,"PSI",4.53999297624849e-05
"HHS Region 6","Season peak percentage",0,11,"PSI",1
"HHS Region 6","Season peak week",0,11,"PSI",1
"HHS Region 7","1 wk ahead",-0.166358537904238,11,"PSI",0.846742590444949
"HHS Region 7","2 wk ahead",-0.08702203468304,11,"PSI",0.916656897166434
"HHS Region 7","3 wk ahead",-0.057692058285101,11,"PSI",0.943940581366735
"HHS Region 7","4 wk ahead",-0.059253044875625,11,"PSI",0.942468252218965
"HHS Region 7","Season onset",0,11,"PSI",1
"HHS Region 7","Season peak percentage",0,11,"PSI",1
"HHS Region 7","Season peak week",0,11,"PSI",1
"HHS Region 8","1 wk ahead",-0.230544608313103,11,"PSI",0.794101010705608
"HHS Region 8","2 wk ahead",-0.109431442552898,11,"PSI",0.896343613285547
"HHS Region 8","3 wk ahead",-0.181671531565738,11,"PSI",0.833875197116999
"HHS Region 8","4 wk ahead",-0.124078249602631,11,"PSI",0.883310719465627
"HHS Region 8","Season onset",0,11,"PSI",1
"HHS Region 8","Season peak percentage",0,11,"PSI",1
"HHS Region 8","Season peak week",0,11,"PSI",1
"HHS Region 9","1 wk ahead",-0.018713902809305,11,"PSI",0.981460115061293
"HHS Region 9","2 wk ahead",-0.049814904663464,11,"PSI",0.951405508926865
"HHS Region 9","3 wk ahead",-0.077901239889256,11,"PSI",0.925055780643736
"HHS Region 9","4 wk ahead",-0.148928795099159,11,"PSI",0.861630465026541
"HHS Region 9","Season onset",0,11,"PSI",1
"HHS Region 9","Season peak percentage",0,11,"PSI",1
"HHS Region 9","Season peak week",0,11,"PSI",1
"US National","1 wk ahead",-0.053315959993966,11,"PSI",0.94808040967302
"US National","2 wk ahead",-0.539486115247282,11,"PSI",0.583047794774102
"US National","3 wk ahead",-0.687990910128663,11,"PSI",0.502584793435773
"US National","4 wk ahead",-0.144870405818188,11,"PSI",0.865134402231254
"US National","Season onset",0,11,"PSI",1
"US National","Season peak percentage",0,11,"PSI",1
"US National","Season peak week",0,11,"PSI",1
"HHS Region 1","1 wk ahead",-0.000157876353733,12,"PSI",0.999842136108083
"HHS Region 1","2 wk ahead",-2.28382604031745,12,"PSI",0.101893610910934
"HHS Region 1","3 wk ahead",-1.33841160555662,12,"PSI",0.262261913278189
"HHS Region 1","4 wk ahead",-0.041584863631064,12,"PSI",0.959267924927857
"HHS Region 1","Season onset",0,12,"PSI",1
"HHS Region 1","Season peak percentage",0,12,"PSI",1
"HHS Region 1","Season peak week",0,12,"PSI",1
"HHS Region 10","1 wk ahead",-0.057158313220075,12,"PSI",0.94444453947433
"HHS Region 10","2 wk ahead",-0.039898014299566,12,"PSI",0.96088743093304
"HHS Region 10","3 wk ahead",-0.027511604860494,12,"PSI",0.972863392543995
"HHS Region 10","4 wk ahead",-0.018679169239703,12,"PSI",0.981494205266544
"HHS Region 10","Season onset",0,12,"PSI",1
"HHS Region 10","Season peak percentage",0,12,"PSI",1
"HHS Region 10","Season peak week",0,12,"PSI",1
"HHS Region 2","1 wk ahead",-4.71164609639944,12,"PSI",0.008989967043612
"HHS Region 2","2 wk ahead",-5.52047896415386,12,"PSI",0.004003929743931
"HHS Region 2","3 wk ahead",-5.20897239439394,12,"PSI",0.005467289018819
"HHS Region 2","4 wk ahead",-2.35098721441854,12,"PSI",0.095275058861263
"HHS Region 2","Season onset",0,12,"PSI",1
"HHS Region 2","Season peak percentage",0,12,"PSI",1
"HHS Region 2","Season peak week",0,12,"PSI",1
"HHS Region 3","1 wk ahead",-0.280155005672123,12,"PSI",0.755666599767949
"HHS Region 3","2 wk ahead",-0.449956793313077,12,"PSI",0.63765570201687
"HHS Region 3","3 wk ahead",-0.71313792847354,12,"PSI",0.490103871115764
"HHS Region 3","4 wk ahead",-0.867380068908113,12,"PSI",0.42005061254389
"HHS Region 3","Season onset",0,12,"PSI",1
"HHS Region 3","Season peak percentage",0,12,"PSI",1
"HHS Region 3","Season peak week",0,12,"PSI",1
"HHS Region 4","1 wk ahead",-3.60714165226683,12,"PSI",0.027129281065732
"HHS Region 4","2 wk ahead",-8.29628445559615,12,"PSI",0.000249441919962
"HHS Region 4","3 wk ahead",-10,12,"PSI",4.53999297624849e-05
"HHS Region 4","4 wk ahead",-10,12,"PSI",4.53999297624849e-05
"HHS Region 4","Season onset",0,12,"PSI",1
"HHS Region 4","Season peak percentage",0,12,"PSI",1
"HHS Region 4","Season peak week",0,12,"PSI",1
"HHS Region 5","1 wk ahead",-0.036427460837532,12,"PSI",0.96422803565367
"HHS Region 5","2 wk ahead",-0.04477107658969,12,"PSI",0.956216357088768
"HHS Region 5","3 wk ahead",-0.098402986777965,12,"PSI",0.906283609842703
"HHS Region 5","4 wk ahead",-0.084402009068131,12,"PSI",0.919061710677932
"HHS Region 5","Season onset",0,12,"PSI",1
"HHS Region 5","Season peak percentage",0,12,"PSI",1
"HHS Region 5","Season peak week",0,12,"PSI",1
"HHS Region 6","1 wk ahead",-0.192305213476649,12,"PSI",0.825055012149978
"HHS Region 6","2 wk ahead",-0.214164388422257,12,"PSI",0.807215677203569
"HHS Region 6","3 wk ahead",-0.18373650923927,12,"PSI",0.832155040106599
"HHS Region 6","4 wk ahead",-0.482691340043715,12,"PSI",0.617120274296635
"HHS Region 6","Season onset",-10,12,"PSI",4.53999297624849e-05
"HHS Region 6","Season peak percentage",0,12,"PSI",1
"HHS Region 6","Season peak week",0,12,"PSI",1
"HHS Region 7","1 wk ahead",-0.277886207121514,12,"PSI",0.75738300140276
"HHS Region 7","2 wk ahead",-0.196784999692962,12,"PSI",0.82136720853214
"HHS Region 7","3 wk ahead",-0.249529553803341,12,"PSI",0.779167253133221
"HHS Region 7","4 wk ahead",-0.132256549244044,12,"PSI",0.876116199296388
"HHS Region 7","Season onset",0,12,"PSI",1
"HHS Region 7","Season peak percentage",0,12,"PSI",1
"HHS Region 7","Season peak week",0,12,"PSI",1
"HHS Region 8","1 wk ahead",-0.002444405153398,12,"PSI",0.997558579972098
"HHS Region 8","2 wk ahead",-0.009354676069796,12,"PSI",0.990688942792982
"HHS Region 8","3 wk ahead",-0.0238142898089,12,"PSI",0.976467032799884
"HHS Region 8","4 wk ahead",-0.044506991351255,12,"PSI",0.956468913060109
"HHS Region 8","Season onset",0,12,"PSI",1
"HHS Region 8","Season peak percentage",0,12,"PSI",1
"HHS Region 8","Season peak week",0,12,"PSI",1
"HHS Region 9","1 wk ahead",-0.019249602756311,12,"PSI",0.980934487731502
"HHS Region 9","2 wk ahead",-0.023754649457903,12,"PSI",0.976525271373124
"HHS Region 9","3 wk ahead",-0.035162126721988,12,"PSI",0.965448878506514
"HHS Region 9","4 wk ahead",-0.03124251593422,12,"PSI",0.969240488308771
"HHS Region 9","Season onset",0,12,"PSI",1
"HHS Region 9","Season peak percentage",0,12,"PSI",1
"HHS Region 9","Season peak week",0,12,"PSI",1
"US National","1 wk ahead",-4.44089209850063e-16,12,"PSI",1
"US National","2 wk ahead",-0.023553265723292,12,"PSI",0.976721947482235
"US National","3 wk ahead",-0.101118354951891,12,"PSI",0.903826054266093
"US National","4 wk ahead",-0.108907010354808,12,"PSI",0.896813808018758
"US National","Season onset",0,12,"PSI",1
"US National","Season peak percentage",0,12,"PSI",1
"US National","Season peak week",0,12,"PSI",1
"HHS Region 1","1 wk ahead",-0.024159029614339,13,"PSI",0.976130463762684
"HHS Region 1","2 wk ahead",-0.011887538714255,13,"PSI",0.98818283892574
"HHS Region 1","3 wk ahead",-0.029388365215089,13,"PSI",0.971039273351137
"HHS Region 1","4 wk ahead",-0.094034898230898,13,"PSI",0.910250995537052
"HHS Region 1","Season onset",0,13,"PSI",1
"HHS Region 1","Season peak percentage",0,13,"PSI",1
"HHS Region 1","Season peak week",0,13,"PSI",1
"HHS Region 10","1 wk ahead",-0.012072581234269,13,"PSI",0.988
"HHS Region 10","2 wk ahead",-0.006018072325563,13,"PSI",0.994
"HHS Region 10","3 wk ahead",-0.002002002670673,13,"PSI",0.998
"HHS Region 10","4 wk ahead",0,13,"PSI",1
"HHS Region 10","Season onset",0,13,"PSI",1
"HHS Region 10","Season peak percentage",0,13,"PSI",1
"HHS Region 10","Season peak week",0,13,"PSI",1
"HHS Region 2","1 wk ahead",-0.170959529248007,13,"PSI",0.842855683784724
"HHS Region 2","2 wk ahead",-0.596491045411457,13,"PSI",0.55074077385172
"HHS Region 2","3 wk ahead",-3.35119512117353,13,"PSI",0.035042449092169
"HHS Region 2","4 wk ahead",-0.945543549501048,13,"PSI",0.388468361721444
"HHS Region 2","Season onset",0,13,"PSI",1
"HHS Region 2","Season peak percentage",0,13,"PSI",1
"HHS Region 2","Season peak week",0,13,"PSI",1
"HHS Region 3","1 wk ahead",-2.92872271096403,13,"PSI",0.053465285172885
"HHS Region 3","2 wk ahead",-4.93719765540894,13,"PSI",0.007174676141639
"HHS Region 3","3 wk ahead",-5.53847194473556,13,"PSI",0.003932531374775
"HHS Region 3","4 wk ahead",-6.04994217413037,13,"PSI",0.002357998355853
"HHS Region 3","Season onset",0,13,"PSI",1
"HHS Region 3","Season peak percentage",0,13,"PSI",1
"HHS Region 3","Season peak week",0,13,"PSI",1
"HHS Region 4","1 wk ahead",-10,13,"PSI",4.53999297624849e-05
"HHS Region 4","2 wk ahead",-10,13,"PSI",4.53999297624849e-05
"HHS Region 4","3 wk ahead",-10,13,"PSI",4.53999297624849e-05
"HHS Region 4","4 wk ahead",-10,13,"PSI",4.53999297624849e-05
"HHS Region 4","Season onset",0,13,"PSI",1
"HHS Region 4","Season peak percentage",0,13,"PSI",1
"HHS Region 4","Season peak week",0,13,"PSI",1
"HHS Region 5","1 wk ahead",-0.027946227543348,13,"PSI",0.972440655918394
"HHS Region 5","2 wk ahead",-0.015839365932671,13,"PSI",0.984285417127023
"HHS Region 5","3 wk ahead",-0.018859903709257,13,"PSI",0.981316831461248
"HHS Region 5","4 wk ahead",-0.022558394254848,13,"PSI",0.977694143805393
"HHS Region 5","Season onset",0,13,"PSI",1
"HHS Region 5","Season peak percentage",0,13,"PSI",1
"HHS Region 5","Season peak week",0,13,"PSI",1
"HHS Region 6","1 wk ahead",-0.168178605102608,13,"PSI",0.845202863658774
"HHS Region 6","2 wk ahead",-0.103681953505669,13,"PSI",0.901511974553564
"HHS Region 6","3 wk ahead",-0.114816879661596,13,"PSI",0.891529386122774
"HHS Region 6","4 wk ahead",-0.057801025872418,13,"PSI",0.943837728042954
"HHS Region 6","Season onset",-10,13,"PSI",4.53999297624849e-05
"HHS Region 6","Season peak percentage",0,13,"PSI",1
"HHS Region 6","Season peak week",0,13,"PSI",1
"HHS Region 7","1 wk ahead",-0.062396714804194,13,"PSI",0.939510095286534
"HHS Region 7","2 wk ahead",-0.097193708665122,13,"PSI",0.907380221696835
"HHS Region 7","3 wk ahead",-0.031569007779903,13,"PSI",0.968924090846238
"HHS Region 7","4 wk ahead",-0.023604953564217,13,"PSI",0.976671464138285
"HHS Region 7","Season onset",0,13,"PSI",1
"HHS Region 7","Season peak percentage",0,13,"PSI",1
"HHS Region 7","Season peak week",0,13,"PSI",1
"HHS Region 8","1 wk ahead",-0.000581778887172,13,"PSI",0.999418390313351
"HHS Region 8","2 wk ahead",-0.011704319030607,13,"PSI",0.988363910060266
"HHS Region 8","3 wk ahead",-0.02605532774705,13,"PSI",0.97428118333464
"HHS Region 8","4 wk ahead",-0.034696020851929,13,"PSI",0.965898984786469
"HHS Region 8","Season onset",0,13,"PSI",1
"HHS Region 8","Season peak percentage",0,13,"PSI",1
"HHS Region 8","Season peak week",0,13,"PSI",1
"HHS Region 9","1 wk ahead",-0.093797637973213,13,"PSI",0.910466987544958
"HHS Region 9","2 wk ahead",-0.102855599978991,13,"PSI",0.902257250041183
"HHS Region 9","3 wk ahead",-0.123693535388902,13,"PSI",0.883650607030141
"HHS Region 9","4 wk ahead",-3.34432350352883,13,"PSI",0.035284076638935
"HHS Region 9","Season onset",0,13,"PSI",1
"HHS Region 9","Season peak percentage",0,13,"PSI",1
"HHS Region 9","Season peak week",0,13,"PSI",1
"US National","1 wk ahead",-0.047701742634171,13,"PSI",0.953418108648514
"US National","2 wk ahead",-0.592126834855389,13,"PSI",0.553149574985053
"US National","3 wk ahead",-0.436082382232321,13,"PSI",0.646564458317902
"US National","4 wk ahead",-0.353611489098785,13,"PSI",0.702147706409118
"US National","Season onset",0,13,"PSI",1
"US National","Season peak percentage",0,13,"PSI",1
"US National","Season peak week",0,13,"PSI",1
"HHS Region 1","1 wk ahead",-0.00631992874482,14,"PSI",0.9937
"HHS Region 1","2 wk ahead",-0.029026008231138,14,"PSI",0.97139119997121
"HHS Region 1","3 wk ahead",-0.17875325613074,14,"PSI",0.836312228855982
"HHS Region 1","4 wk ahead",-0.218346963040036,14,"PSI",0.803846488254809
"HHS Region 1","Season onset",0,14,"PSI",1
"HHS Region 1","Season peak percentage",0,14,"PSI",1
"HHS Region 1","Season peak week",0,14,"PSI",1
"HHS Region 10","1 wk ahead",-0.07620925577484,14,"PSI",0.926622285206234
"HHS Region 10","2 wk ahead",-0.067501120610948,14,"PSI",0.934726673150497
"HHS Region 10","3 wk ahead",-0.064663794653437,14,"PSI",0.937382563434875
"HHS Region 10","4 wk ahead",-0.024500371456588,14,"PSI",0.975797326451995
"HHS Region 10","Season onset",0,14,"PSI",1
"HHS Region 10","Season peak percentage",0,14,"PSI",1
"HHS Region 10","Season peak week",0,14,"PSI",1
"HHS Region 2","1 wk ahead",-1.65739945885928,14,"PSI",0.190634087836721
"HHS Region 2","2 wk ahead",-4.36615770929083,14,"PSI",0.012699943818204
"HHS Region 2","3 wk ahead",-1.48462895010127,14,"PSI",0.226586399941166
"HHS Region 2","4 wk ahead",-2.14925676171423,14,"PSI",0.11657076544032
"HHS Region 2","Season onset",0,14,"PSI",1
"HHS Region 2","Season peak percentage",0,14,"PSI",1
"HHS Region 2","Season peak week",0,14,"PSI",1
"HHS Region 3","1 wk ahead",-2.36435413568025,14,"PSI",0.094009998468712
"HHS Region 3","2 wk ahead",-3.44356204596119,14,"PSI",0.031950672624787
"HHS Region 3","3 wk ahead",-3.87669610266752,14,"PSI",0.020719166221668
"HHS Region 3","4 wk ahead",-3.7131362506476,14,"PSI",0.024400875878984
"HHS Region 3","Season onset",0,14,"PSI",1
"HHS Region 3","Season peak percentage",0,14,"PSI",1
"HHS Region 3","Season peak week",0,14,"PSI",1
"HHS Region 4","1 wk ahead",-0.850440183366049,14,"PSI",0.427226832407464
"HHS Region 4","2 wk ahead",-1.30718922428688,14,"PSI",0.270579526896707
"HHS Region 4","3 wk ahead",-1.34346983864695,14,"PSI",0.260938680820534
"HHS Region 4","4 wk ahead",-1.02454852007967,14,"PSI",0.358958491378553
"HHS Region 4","Season onset",0,14,"PSI",1
"HHS Region 4","Season peak percentage",0,14,"PSI",1
"HHS Region 4","Season peak week",0,14,"PSI",1
"HHS Region 5","1 wk ahead",-0.061457849861313,14,"PSI",0.94039258258185
"HHS Region 5","2 wk ahead",-0.053828941396176,14,"PSI",0.947594186777372
"HHS Region 5","3 wk ahead",-0.045664622922963,14,"PSI",0.955362315088948
"HHS Region 5","4 wk ahead",-0.057727169938807,14,"PSI",0.943907438633775
"HHS Region 5","Season onset",0,14,"PSI",1
"HHS Region 5","Season peak percentage",0,14,"PSI",1
"HHS Region 5","Season peak week",0,14,"PSI",1
"HHS Region 6","1 wk ahead",-0.080394451191676,14,"PSI",0.922752293848947
"HHS Region 6","2 wk ahead",-0.083458145221425,14,"PSI",0.919929589314737
"HHS Region 6","3 wk ahead",-0.072883902730095,14,"PSI",0.92970876040935
"HHS Region 6","4 wk ahead",-0.046461582879027,14,"PSI",0.954601232896588
"HHS Region 6","Season onset",-10,14,"PSI",4.53999297624849e-05
"HHS Region 6","Season peak percentage",0,14,"PSI",1
"HHS Region 6","Season peak week",0,14,"PSI",1
"HHS Region 7","1 wk ahead",-0.294465379396324,14,"PSI",0.744929735812328
"HHS Region 7","2 wk ahead",-0.136418181773263,14,"PSI",0.872477701917861
"HHS Region 7","3 wk ahead",-0.062909055457129,14,"PSI",0.939028869357206
"HHS Region 7","4 wk ahead",-0.020453322032946,14,"PSI",0.979754428352101
"HHS Region 7","Season onset",0,14,"PSI",1
"HHS Region 7","Season peak percentage",0,14,"PSI",1
"HHS Region 7","Season peak week",0,14,"PSI",1
"HHS Region 8","1 wk ahead",-0.016645140857528,14,"PSI",0.983492624068279
"HHS Region 8","2 wk ahead",-0.010307135262599,14,"PSI",0.989745801225438
"HHS Region 8","3 wk ahead",-0.026639410084355,14,"PSI",0.973712289060608
"HHS Region 8","4 wk ahead",-0.066470456934608,14,"PSI",0.935690558615363
"HHS Region 8","Season onset",0,14,"PSI",1
"HHS Region 8","Season peak percentage",0,14,"PSI",1
"HHS Region 8","Season peak week",0,14,"PSI",1
"HHS Region 9","1 wk ahead",-0.020623936411536,14,"PSI",0.979587282418293
"HHS Region 9","2 wk ahead",-0.05213898983062,14,"PSI",0.949196928953709
"HHS Region 9","3 wk ahead",-0.068332929794143,14,"PSI",0.933949482202089
"HHS Region 9","4 wk ahead",-0.066054841222118,14,"PSI",0.936079527138667
"HHS Region 9","Season onset",0,14,"PSI",1
"HHS Region 9","Season peak percentage",0,14,"PSI",1
"HHS Region 9","Season peak week",0,14,"PSI",1
"US National","1 wk ahead",-0.337212205205303,14,"PSI",0.713757360803676
"US National","2 wk ahead",-0.237809600769934,14,"PSI",0.788352778567107
"US National","3 wk ahead",-0.210105255402463,14,"PSI",0.810498932089099
"US National","4 wk ahead",-0.31901092490196,14,"PSI",0.726867608305602
"US National","Season onset",0,14,"PSI",1
"US National","Season peak percentage",0,14,"PSI",1
"US National","Season peak week",0,14,"PSI",1
"HHS Region 1","1 wk ahead",-0.029126224456229,15,"PSI",0.971293855689882
"HHS Region 1","2 wk ahead",-0.201189416919006,15,"PSI",0.817757519772977
"HHS Region 1","3 wk ahead",-0.228503014007707,15,"PSI",0.795723898882906
"HHS Region 1","4 wk ahead",-0.365646971916663,15,"PSI",0.693747670394762
"HHS Region 1","Season onset",0,15,"PSI",1
"HHS Region 1","Season peak percentage",0,15,"PSI",1
"HHS Region 1","Season peak week",0,15,"PSI",1
"HHS Region 10","1 wk ahead",-0.009837451748929,15,"PSI",0.990210777698341
"HHS Region 10","2 wk ahead",-0.018484055346135,15,"PSI",0.981685727106127
"HHS Region 10","3 wk ahead",-0.024388409681973,15,"PSI",0.975906584568581
"HHS Region 10","4 wk ahead",-0.019734189432447,15,"PSI",0.980459255103585
"HHS Region 10","Season onset",0,15,"PSI",1
"HHS Region 10","Season peak percentage",0,15,"PSI",1
"HHS Region 10","Season peak week",0,15,"PSI",1
"HHS Region 2","1 wk ahead",-0.899787235085858,15,"PSI",0.406656172702482
"HHS Region 2","2 wk ahead",-0.053189043809034,15,"PSI",0.948200744057654
"HHS Region 2","3 wk ahead",-0.081192555158615,15,"PSI",0.922016135387294
"HHS Region 2","4 wk ahead",-0.049636087351892,15,"PSI",0.951575651913988
"HHS Region 2","Season onset",0,15,"PSI",1
"HHS Region 2","Season peak percentage",0,15,"PSI",1
"HHS Region 2","Season peak week",0,15,"PSI",1
"HHS Region 3","1 wk ahead",-0.103567634101316,15,"PSI",0.901615040756633
"HHS Region 3","2 wk ahead",-0.224523455796014,15,"PSI",0.798896837718892
"HHS Region 3","3 wk ahead",-0.138435026507885,15,"PSI",0.870719823138824
"HHS Region 3","4 wk ahead",-0.127646129874184,15,"PSI",0.880164788066529
"HHS Region 3","Season onset",0,15,"PSI",1
"HHS Region 3","Season peak percentage",0,15,"PSI",1
"HHS Region 3","Season peak week",0,15,"PSI",1
"HHS Region 4","1 wk ahead",-0.004821210570151,15,"PSI",0.995190392810593
"HHS Region 4","2 wk ahead",-0.003951916057912,15,"PSI",0.996055882485907
"HHS Region 4","3 wk ahead",-0.013910512560591,15,"PSI",0.986185791555559
"HHS Region 4","4 wk ahead",-0.038999750328957,15,"PSI",0.961750949267699
"HHS Region 4","Season onset",0,15,"PSI",1
"HHS Region 4","Season peak percentage",0,15,"PSI",1
"HHS Region 4","Season peak week",0,15,"PSI",1
"HHS Region 5","1 wk ahead",-0.002536622115323,15,"PSI",0.997466592391983
"HHS Region 5","2 wk ahead",-0.012732867650589,15,"PSI",0.987347852346488
"HHS Region 5","3 wk ahead",-0.02181177486948,15,"PSI",0.978424381777109
"HHS Region 5","4 wk ahead",-0.023312562727698,15,"PSI",0.976957075677752
"HHS Region 5","Season onset",0,15,"PSI",1
"HHS Region 5","Season peak percentage",0,15,"PSI",1
"HHS Region 5","Season peak week",0,15,"PSI",1
"HHS Region 6","1 wk ahead",-0.038284018238731,15,"PSI",0.962439551682923
"HHS Region 6","2 wk ahead",-0.047635767521331,15,"PSI",0.953481012590841
"HHS Region 6","3 wk ahead",-0.039167723056297,15,"PSI",0.961589414904793
"HHS Region 6","4 wk ahead",-0.821584066772034,15,"PSI",0.439734533645512
"HHS Region 6","Season onset",-10,15,"PSI",4.53999297624849e-05
"HHS Region 6","Season peak percentage",0,15,"PSI",1
"HHS Region 6","Season peak week",0,15,"PSI",1
"HHS Region 7","1 wk ahead",-0.020916884445235,15,"PSI",0.979300356279347
"HHS Region 7","2 wk ahead",-0.006740929999448,15,"PSI",0.993281739103635
"HHS Region 7","3 wk ahead",-0.011477442746642,15,"PSI",0.988588171830262
"HHS Region 7","4 wk ahead",-0.008657665014893,15,"PSI",0.991379704644436
"HHS Region 7","Season onset",0,15,"PSI",1
"HHS Region 7","Season peak percentage",0,15,"PSI",1
"HHS Region 7","Season peak week",0,15,"PSI",1
"HHS Region 8","1 wk ahead",-0.00107802968918,15,"PSI",0.998922551176076
"HHS Region 8","2 wk ahead",-0.000721095291567,15,"PSI",0.999279164635162
"HHS Region 8","3 wk ahead",-0.003907028663924,15,"PSI",0.996100593842219
"HHS Region 8","4 wk ahead",-0.030663234380582,15,"PSI",0.969802114098713
"HHS Region 8","Season onset",0,15,"PSI",1
"HHS Region 8","Season peak percentage",0,15,"PSI",1
"HHS Region 8","Season peak week",0,15,"PSI",1
"HHS Region 9","1 wk ahead",-0.031959819064058,15,"PSI",0.968545498361973
"HHS Region 9","2 wk ahead",-0.069995433292028,15,"PSI",0.932398077885961
"HHS Region 9","3 wk ahead",-0.046236615620591,15,"PSI",0.954816011076976
"HHS Region 9","4 wk ahead",-0.031279360379729,15,"PSI",0.969204777838284
"HHS Region 9","Season onset",0,15,"PSI",1
"HHS Region 9","Season peak percentage",0,15,"PSI",1
"HHS Region 9","Season peak week",0,15,"PSI",1
"US National","1 wk ahead",-0.000168662958903,15,"PSI",0.999831351263894
"US National","2 wk ahead",-0.002676717635138,15,"PSI",0.997326861579284
"US National","3 wk ahead",-0.015400293764571,15,"PSI",0.984717684350459
"US National","4 wk ahead",-0.015546488524066,15,"PSI",0.984573734308052
"US National","Season onset",0,15,"PSI",1
"US National","Season peak percentage",0,15,"PSI",1
"US National","Season peak week",0,15,"PSI",1
"HHS Region 1","1 wk ahead",-0.003258756194238,16,"PSI",0.996746547788701
"HHS Region 1","2 wk ahead",-0.036096087771027,16,"PSI",0.964547607800531
"HHS Region 1","3 wk ahead",-0.038672481178001,16,"PSI",0.962065752194131
"HHS Region 1","4 wk ahead",-0.052908755600428,16,"PSI",0.948466550795112
"HHS Region 1","Season onset",0,16,"PSI",1
"HHS Region 1","Season peak percentage",0,16,"PSI",1
"HHS Region 1","Season peak week",0,16,"PSI",1
"HHS Region 10","1 wk ahead",-0.009692801716095,16,"PSI",0.990354022079751
"HHS Region 10","2 wk ahead",-0.031666379719289,16,"PSI",0.968829749421574
