"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Week","Cases"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","19","62"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","20","44"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","21","30"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","22","21"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","23","8"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","24","6"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","25","4"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","26","5"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","27","2"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","28","1"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","29","3"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","30","1"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","31","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","32","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","33","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","34","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","35","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","36","1"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","37","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","38","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","39","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","40","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","41","1"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","42","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","43","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","44","2"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","45","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","46","1"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","47","2"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","48","2"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","49","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","50","0"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","51","8"
"2016","Planning Area 5.1","XXXIII Realengo","Realengo","180123","52","2"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","1","1"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","2","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","3","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","4","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","5","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","6","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","7","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","8","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","9","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","10","1"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","11","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","12","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","13","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","14","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","15","1"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","16","1"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","17","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","18","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","19","5"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","20","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","21","1"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","22","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","23","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","24","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","25","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","26","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","27","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","28","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","29","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","30","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","31","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","32","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","33","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","34","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","35","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","36","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","37","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","38","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","39","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","40","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","41","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","42","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","43","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","44","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","45","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","46","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","47","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","48","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","49","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","50","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","51","0"
"2016","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","52","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","1","15"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","2","7"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","3","13"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","4","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","5","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","6","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","7","9"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","8","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","9","10"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","10","9"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","11","6"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","12","15"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","13","12"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","14","12"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","15","14"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","16","11"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","17","15"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","18","31"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","19","13"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","20","14"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","21","18"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","22","24"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","23","10"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","24","13"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","25","14"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","26","9"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","27","8"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","28","11"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","29","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","30","9"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","31","7"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","32","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","33","9"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","34","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","35","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","36","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","37","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","38","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","39","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","40","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","41","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","42","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","43","8"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","44","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","45","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","46","8"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","47","10"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","48","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","49","7"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","50","6"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","51","15"
"2016","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","52","11"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","1","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","2","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","3","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","4","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","5","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","6","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","7","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","8","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","9","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","10","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","11","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","12","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","13","6"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","14","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","15","13"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","16","13"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","17","12"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","18","10"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","19","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","20","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","21","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","22","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","23","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","24","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","25","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","26","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","27","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","28","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","29","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","30","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","31","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","32","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","33","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","34","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","35","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","36","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","37","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","38","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","39","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","40","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","41","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","42","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","43","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","44","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","45","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","46","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","47","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","48","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","49","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","50","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","51","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","52","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","1","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","2","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","3","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","4","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","5","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","6","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","7","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","8","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","9","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","10","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","11","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","12","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","13","16"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","14","16"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","15","14"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","16","7"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","17","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","18","6"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","19","7"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","20","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","21","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","22","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","23","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","24","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","25","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","26","6"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","27","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","28","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","29","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","30","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","31","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","32","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","33","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","34","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","35","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","36","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","37","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","38","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","39","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","40","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","41","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","42","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","43","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","44","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","45","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","46","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","47","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","48","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","49","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","50","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","51","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","52","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","1","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","2","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","3","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","4","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","5","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","6","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","7","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","8","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","9","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","10","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","11","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","12","6"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","13","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","14","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","15","14"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","16","10"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","17","11"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","18","11"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","19","7"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","20","8"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","21","7"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","22","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","23","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","24","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","25","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","26","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","27","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","28","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","29","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","30","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","31","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","32","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","33","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","34","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","35","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","36","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","37","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","38","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","39","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","40","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","41","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","42","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","43","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","44","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","45","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","46","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","47","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","48","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","49","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","50","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","51","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","52","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","1","10"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","2","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","3","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","4","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","5","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","6","6"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","7","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","8","8"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","9","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","10","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","11","7"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","12","6"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","13","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","14","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","15","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","16","5"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","17","1"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","18","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","19","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","20","8"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","21","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","22","4"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","23","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","24","6"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","25","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","26","3"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","27","2"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","28","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","29","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","30","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","31","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","32","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","33","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","34","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","35","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","36","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","37","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","38","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","39","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","40","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","41","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","42","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","43","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","44","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","45","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","46","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","47","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","48","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","49","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","50","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","51","0"
"2016","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","52","1"
"2016","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","1","0"
