"Year","State","Month","Cases","Incidence.Per.100000"
1999,"Morelos","January",1,7.2
1999,"Nayarit","January",0,2.7
1999,"Nuevo León","January",6,301.3
1999,"Oaxaca","January",3,6.7
1999,"Puebla","January",0,2.5
1999,"Querétaro","January",0,0
1999,"Quintana Roo","January",3,3.5
1999,"San Luis Potosí","January",0,4.5
1999,"Sinaloa","January",0,10.7
1999,"Sonora","January",0,24.3
1999,"Tabasco","January",6,23
1999,"Tamaulipas","January",59,195.1
1999,"Tlaxcala","January",0,0
1999,"Veracruz","January",47,32.7
1999,"Yucatán","January",0,2.5
1999,"Zacatecas","January",0,0
1999,"Aguascalientes","February",0,0
1999,"Baja California","February",0,0
1999,"Baja California Sur","February",0,0
1999,"Campeche","February",0,0
1999,"Coahuila","February",0,45.7
1999,"Colima","February",2,5.6
1999,"Chiapas","February",39,19.4
1999,"Chihuahua","February",0,0
1999,"Distrito Federal","February",0,0
1999,"Durango","February",0,0.3
1999,"Guanajuato","February",0,0
1999,"Guerrero","February",6,2
1999,"Hidalgo","February",0,0.3
1999,"Jalisco","February",4,0.8
1999,"México","February",0,0
1999,"Michoacán","February",0,0.1
1999,"Morelos","February",1,7.2
1999,"Nayarit","February",0,2.7
1999,"Nuevo León","February",6,301.3
1999,"Oaxaca","February",4,6.7
1999,"Puebla","February",0,2.5
1999,"Querétaro","February",0,0
1999,"Quintana Roo","February",2,3.5
1999,"San Luis Potosí","February",1,4.5
1999,"Sinaloa","February",1,10.7
1999,"Sonora","February",0,24.3
1999,"Tabasco","February",5,23
1999,"Tamaulipas","February",30,195.1
1999,"Tlaxcala","February",0,0
1999,"Veracruz","February",40,32.7
1999,"Yucatán","February",0,2.5
1999,"Zacatecas","February",0,0
1999,"Aguascalientes","March",0,0
1999,"Baja California","March",0,0
1999,"Baja California Sur","March",0,0
1999,"Campeche","March",0,0
1999,"Coahuila","March",0,45.7
1999,"Colima","March",1,5.6
1999,"Chiapas","March",39,19.4
1999,"Chihuahua","March",0,0
1999,"Distrito Federal","March",0,0
1999,"Durango","March",0,0.3
1999,"Guanajuato","March",0,0
1999,"Guerrero","March",3,2
1999,"Hidalgo","March",0,0.3
1999,"Jalisco","March",16,0.8
1999,"México","March",0,0
1999,"Michoacán","March",0,0.1
1999,"Morelos","March",1,7.2
1999,"Nayarit","March",0,2.7
1999,"Nuevo León","March",5,301.3
1999,"Oaxaca","March",2,6.7
1999,"Puebla","March",0,2.5
1999,"Querétaro","March",0,0
1999,"Quintana Roo","March",2,3.5
1999,"San Luis Potosí","March",0,4.5
1999,"Sinaloa","March",0,10.7
1999,"Sonora","March",0,24.3
1999,"Tabasco","March",9,23
1999,"Tamaulipas","March",26,195.1
1999,"Tlaxcala","March",0,0
1999,"Veracruz","March",87,32.7
1999,"Yucatán","March",0,2.5
1999,"Zacatecas","March",0,0
1999,"Aguascalientes","April",0,0
1999,"Baja California","April",0,0
1999,"Baja California Sur","April",0,0
1999,"Campeche","April",0,0
1999,"Coahuila","April",0,45.7
1999,"Colima","April",1,5.6
1999,"Chiapas","April",20,19.4
1999,"Chihuahua","April",0,0
1999,"Distrito Federal","April",0,0
1999,"Durango","April",0,0.3
1999,"Guanajuato","April",0,0
1999,"Guerrero","April",3,2
1999,"Hidalgo","April",0,0.3
1999,"Jalisco","April",4,0.8
1999,"México","April",0,0
1999,"Michoacán","April",0,0.1
1999,"Morelos","April",0,7.2
1999,"Nayarit","April",0,2.7
1999,"Nuevo León","April",5,301.3
1999,"Oaxaca","April",3,6.7
1999,"Puebla","April",0,2.5
1999,"Querétaro","April",0,0
1999,"Quintana Roo","April",1,3.5
1999,"San Luis Potosí","April",0,4.5
1999,"Sinaloa","April",1,10.7
1999,"Sonora","April",0,24.3
1999,"Tabasco","April",10,23
1999,"Tamaulipas","April",130,195.1
1999,"Tlaxcala","April",0,0
1999,"Veracruz","April",72,32.7
1999,"Yucatán","April",0,2.5
1999,"Zacatecas","April",0,0
1999,"Aguascalientes","May",0,0
1999,"Baja California","May",0,0
1999,"Baja California Sur","May",0,0
1999,"Campeche","May",0,0
1999,"Coahuila","May",98,45.7
1999,"Colima","May",1,5.6
1999,"Chiapas","May",59,19.4
1999,"Chihuahua","May",0,0
1999,"Distrito Federal","May",0,0
1999,"Durango","May",0,0.3
1999,"Guanajuato","May",0,0
1999,"Guerrero","May",2,2
1999,"Hidalgo","May",0,0.3
1999,"Jalisco","May",21,0.8
1999,"México","May",0,0
1999,"Michoacán","May",0,0.1
1999,"Morelos","May",0,7.2
1999,"Nayarit","May",1,2.7
1999,"Nuevo León","May",25,301.3
1999,"Oaxaca","May",2,6.7
1999,"Puebla","May",0,2.5
1999,"Querétaro","May",0,0
1999,"Quintana Roo","May",1,3.5
1999,"San Luis Potosí","May",0,4.5
1999,"Sinaloa","May",1,10.7
1999,"Sonora","May",0,24.3
1999,"Tabasco","May",4,23
1999,"Tamaulipas","May",18,195.1
1999,"Tlaxcala","May",0,0
1999,"Veracruz","May",57,32.7
1999,"Yucatán","May",0,2.5
1999,"Zacatecas","May",0,0
1999,"Aguascalientes","June",0,0
1999,"Baja California","June",0,0
1999,"Baja California Sur","June",0,0
1999,"Campeche","June",0,0
1999,"Coahuila","June",65,45.7
1999,"Colima","June",2,5.6
1999,"Chiapas","June",45,19.4
1999,"Chihuahua","June",0,0
1999,"Distrito Federal","June",0,0
1999,"Durango","June",0,0.3
1999,"Guanajuato","June",0,0
1999,"Guerrero","June",3,2
1999,"Hidalgo","June",0,0.3
1999,"Jalisco","June",4,0.8
1999,"México","June",0,0
1999,"Michoacán","June",0,0.1
1999,"Morelos","June",0,7.2
1999,"Nayarit","June",4,2.7
1999,"Nuevo León","June",492,301.3
1999,"Oaxaca","June",1,6.7
1999,"Puebla","June",0,2.5
1999,"Querétaro","June",0,0
1999,"Quintana Roo","June",4,3.5
1999,"San Luis Potosí","June",0,4.5
1999,"Sinaloa","June",2,10.7
1999,"Sonora","June",0,24.3
1999,"Tabasco","June",6,23
1999,"Tamaulipas","June",11,195.1
1999,"Tlaxcala","June",0,0
1999,"Veracruz","June",54,32.7
1999,"Yucatán","June",6,2.5
1999,"Zacatecas","June",0,0
1999,"Aguascalientes","July",0,0
1999,"Baja California","July",0,0
1999,"Baja California Sur","July",0,0
1999,"Campeche","July",0,0
1999,"Coahuila","July",65,45.7
1999,"Colima","July",3,5.6
1999,"Chiapas","July",137,19.4
1999,"Chihuahua","July",0,0
1999,"Distrito Federal","July",0,0
1999,"Durango","July",0,0.3
1999,"Guanajuato","July",0,0
1999,"Guerrero","July",3,2
1999,"Hidalgo","July",0,0.3
1999,"Jalisco","July",0,0.8
1999,"México","July",0,0
1999,"Michoacán","July",1,0.1
1999,"Morelos","July",6,7.2
1999,"Nayarit","July",0,2.7
1999,"Nuevo León","July",505,301.3
1999,"Oaxaca","July",3,6.7
1999,"Puebla","July",0,2.5
1999,"Querétaro","July",0,0
1999,"Quintana Roo","July",2,3.5
1999,"San Luis Potosí","July",15,4.5
1999,"Sinaloa","July",3,10.7
1999,"Sonora","July",0,24.3
1999,"Tabasco","July",15,23
1999,"Tamaulipas","July",14,195.1
1999,"Tlaxcala","July",0,0
1999,"Veracruz","July",135,32.7
1999,"Yucatán","July",8,2.5
1999,"Zacatecas","July",0,0
1999,"Aguascalientes","August",0,0
1999,"Baja California","August",0,0
1999,"Baja California Sur","August",0,0
1999,"Campeche","August",0,0
1999,"Coahuila","August",32,45.7
1999,"Colima","August",3,5.6
1999,"Chiapas","August",72,19.4
1999,"Chihuahua","August",0,0
1999,"Distrito Federal","August",0,0
1999,"Durango","August",0,0.3
1999,"Guanajuato","August",0,0
1999,"Guerrero","August",8,2
1999,"Hidalgo","August",2,0.3
1999,"Jalisco","August",0,0.8
1999,"México","August",0,0
1999,"Michoacán","August",1,0.1
1999,"Morelos","August",5,7.2
1999,"Nayarit","August",4,2.7
1999,"Nuevo León","August",549,301.3
1999,"Oaxaca","August",63,6.7
1999,"Puebla","August",2,2.5
1999,"Querétaro","August",0,0
1999,"Quintana Roo","August",9,3.5
1999,"San Luis Potosí","August",45,4.5
1999,"Sinaloa","August",7,10.7
1999,"Sonora","August",0,24.3
1999,"Tabasco","August",42,23
1999,"Tamaulipas","August",75,195.1
1999,"Tlaxcala","August",0,0
1999,"Veracruz","August",228,32.7
1999,"Yucatán","August",3,2.5
1999,"Zacatecas","August",0,0
1999,"Aguascalientes","September",0,0
1999,"Baja California","September",0,0
1999,"Baja California Sur","September",0,0
1999,"Campeche","September",0,0
1999,"Coahuila","September",33,45.7
1999,"Colima","September",5,5.6
1999,"Chiapas","September",13,19.4
1999,"Chihuahua","September",0,0
1999,"Distrito Federal","September",0,0
1999,"Durango","September",0,0.3
1999,"Guanajuato","September",0,0
1999,"Guerrero","September",17,2
1999,"Hidalgo","September",1,0.3
1999,"Jalisco","September",0,0.8
1999,"México","September",0,0
1999,"Michoacán","September",1,0.1
1999,"Morelos","September",25,7.2
1999,"Nayarit","September",4,2.7
1999,"Nuevo León","September",2466,301.3
1999,"Oaxaca","September",62,6.7
1999,"Puebla","September",35,2.5
1999,"Querétaro","September",0,0
1999,"Quintana Roo","September",3,3.5
1999,"San Luis Potosí","September",9,4.5
1999,"Sinaloa","September",53,10.7
1999,"Sonora","September",36,24.3
1999,"Tabasco","September",171,23
1999,"Tamaulipas","September",719,195.1
1999,"Tlaxcala","September",0,0
1999,"Veracruz","September",529,32.7
1999,"Yucatán","September",0,2.5
1999,"Zacatecas","September",0,0
1999,"Aguascalientes","October",0,0
1999,"Baja California","October",0,0
1999,"Baja California Sur","October",0,0
1999,"Campeche","October",0,0
1999,"Coahuila","October",651,45.7
1999,"Colima","October",6,5.6
1999,"Chiapas","October",0,19.4
1999,"Chihuahua","October",1,0
1999,"Distrito Federal","October",0,0
1999,"Durango","October",0,0.3
1999,"Guanajuato","October",0,0
1999,"Guerrero","October",6,2
1999,"Hidalgo","October",2,0.3
1999,"Jalisco","October",0,0.8
1999,"México","October",0,0
1999,"Michoacán","October",0,0.1
1999,"Morelos","October",54,7.2
1999,"Nayarit","October",9,2.7
1999,"Nuevo León","October",6295,301.3
1999,"Oaxaca","October",74,6.7
1999,"Puebla","October",27,2.5
1999,"Querétaro","October",0,0
1999,"Quintana Roo","October",1,3.5
1999,"San Luis Potosí","October",35,4.5
1999,"Sinaloa","October",129,10.7
1999,"Sonora","October",267,24.3
1999,"Tabasco","October",118,23
1999,"Tamaulipas","October",2327,195.1
1999,"Tlaxcala","October",0,0
1999,"Veracruz","October",544,32.7
1999,"Yucatán","October",21,2.5
1999,"Zacatecas","October",0,0
1999,"Aguascalientes","November",0,0
1999,"Baja California","November",0,0
1999,"Baja California Sur","November",0,0
1999,"Campeche","November",0,0
1999,"Coahuila","November",98,45.7
1999,"Colima","November",2,5.6
1999,"Chiapas","November",163,19.4
1999,"Chihuahua","November",0,0
1999,"Distrito Federal","November",0,0
1999,"Durango","November",5,0.3
1999,"Guanajuato","November",0,0
1999,"Guerrero","November",2,2
1999,"Hidalgo","November",0,0.3
1999,"Jalisco","November",0,0.8
1999,"México","November",0,0
1999,"Michoacán","November",0,0.1
1999,"Morelos","November",16,7.2
1999,"Nayarit","November",3,2.7
1999,"Nuevo León","November",1003,301.3
1999,"Oaxaca","November",17,6.7
1999,"Puebla","November",62,2.5
1999,"Querétaro","November",0,0
1999,"Quintana Roo","November",0,3.5
1999,"San Luis Potosí","November",3,4.5
1999,"Sinaloa","November",61,10.7
1999,"Sonora","November",227,24.3
1999,"Tabasco","November",42,23
1999,"Tamaulipas","November",1259,195.1
1999,"Tlaxcala","November",0,0
1999,"Veracruz","November",360,32.7
1999,"Yucatán","November",2,2.5
1999,"Zacatecas","November",0,0
1999,"Aguascalientes","December",0,0
1999,"Baja California","December",0,0
1999,"Baja California Sur","December",0,0
1999,"Campeche","December",0,0
1999,"Coahuila","December",33,45.7
1999,"Colima","December",1,5.6
1999,"Chiapas","December",85,19.4
1999,"Chihuahua","December",0,0
1999,"Distrito Federal","December",0,0
1999,"Durango","December",0,0.3
1999,"Guanajuato","December",0,0
1999,"Guerrero","December",2,2
1999,"Hidalgo","December",1,0.3
1999,"Jalisco","December",0,0.8
1999,"México","December",0,0
1999,"Michoacán","December",0,0.1
1999,"Morelos","December",4,7.2
1999,"Nayarit","December",1,2.7
1999,"Nuevo León","December",121,301.3
1999,"Oaxaca","December",4,6.7
1999,"Puebla","December",2,2.5
1999,"Querétaro","December",0,0
1999,"Quintana Roo","December",0,3.5
1999,"San Luis Potosí","December",0,4.5
1999,"Sinaloa","December",9,10.7
1999,"Sonora","December",8,24.3
1999,"Tabasco","December",11,23
1999,"Tamaulipas","December",598,195.1
1999,"Tlaxcala","December",0,0
1999,"Veracruz","December",151,32.7
1999,"Yucatán","December",2,2.5
1999,"Zacatecas","December",0,0
2000,"Aguascalientes","January",0,0
2000,"Baja California","January",0,0.04
2000,"Baja California Sur","January",0,0.25
2000,"Campeche","January",0,0.42
2000,"Coahuila","January",0,0
2000,"Colima","January",0,0.37
2000,"Chiapas","January",2,6.21
2000,"Chihuahua","January",0,0
2000,"Distrito Federal","January",0,0.01
2000,"Durango","January",0,0.07
2000,"Guanajuato","January",0,0
2000,"Guerrero","January",0,0.44
2000,"Hidalgo","January",0,0
2000,"Jalisco","January",0,0
2000,"México","January",0,0
2000,"Michoacán","January",0,0.28
2000,"Morelos","January",0,0
2000,"Nayarit","January",0,0.21
2000,"Nuevo León","January",1,0.57
2000,"Oaxaca","January",4,5.69
2000,"Puebla","January",0,0.99
2000,"Queretaro","January",0,0
2000,"Quintana Roo","January",2,2.08
2000,"San Luis Potosi","January",0,0
2000,"Sinaloa","January",0,0.36
2000,"Sonora","January",0,14.55
2000,"Tabasco","January",0,0.15
2000,"Tamaulipas","January",14,8.07
2000,"Tlaxcala","January",0,0
2000,"Veracruz","January",8,8.02
2000,"Yucatán","January",0,0
2000,"Zacatecas","January",0,0
2000,"Aguascalientes","February",0,0
2000,"Baja California","February",0,0.04
2000,"Baja California Sur","February",0,0.25
2000,"Campeche","February",0,0.42
2000,"Coahuila","February",0,0
2000,"Colima","February",0,0.37
2000,"Chiapas","February",4,6.21
2000,"Chihuahua","February",0,0
2000,"Distrito Federal","February",0,0.01
2000,"Durango","February",0,0.07
2000,"Guanajuato","February",0,0
2000,"Guerrero","February",0,0.44
2000,"Hidalgo","February",0,0
2000,"Jalisco","February",0,0
2000,"México","February",0,0
2000,"Michoacán","February",0,0.28
2000,"Morelos","February",0,0
2000,"Nayarit","February",1,0.21
2000,"Nuevo León","February",0,0.57
2000,"Oaxaca","February",1,5.69
2000,"Puebla","February",0,0.99
2000,"Queretaro","February",0,0
2000,"Quintana Roo","February",0,2.08
2000,"San Luis Potosi","February",0,0
2000,"Sinaloa","February",3,0.36
2000,"Sonora","February",0,14.55
2000,"Tabasco","February",0,0.15
2000,"Tamaulipas","February",6,8.07
2000,"Tlaxcala","February",0,0
2000,"Veracruz","February",9,8.02
2000,"Yucatán","February",0,0
2000,"Zacatecas","February",0,0
2000,"Aguascalientes","March",0,0
2000,"Baja California","March",0,0.04
2000,"Baja California Sur","March",0,0.25
2000,"Campeche","March",0,0.42
2000,"Coahuila","March",0,0
2000,"Colima","March",0,0.37
2000,"Chiapas","March",2,6.21
2000,"Chihuahua","March",0,0
2000,"Distrito Federal","March",0,0.01
2000,"Durango","March",0,0.07
2000,"Guanajuato","March",0,0
2000,"Guerrero","March",0,0.44
2000,"Hidalgo","March",0,0
2000,"Jalisco","March",0,0
2000,"México","March",0,0
2000,"Michoacán","March",0,0.28
2000,"Morelos","March",0,0
2000,"Nayarit","March",1,0.21
2000,"Nuevo León","March",0,0.57
2000,"Oaxaca","March",0,5.69
2000,"Puebla","March",1,0.99
2000,"Queretaro","March",0,0
2000,"Quintana Roo","March",1,2.08
2000,"San Luis Potosi","March",0,0
2000,"Sinaloa","March",1,0.36
2000,"Sonora","March",0,14.55
2000,"Tabasco","March",0,0.15
2000,"Tamaulipas","March",11,8.07
2000,"Tlaxcala","March",0,0
2000,"Veracruz","March",9,8.02
2000,"Yucatán","March",0,0
2000,"Zacatecas","March",0,0
2000,"Aguascalientes","April",0,0
2000,"Baja California","April",0,0.04
2000,"Baja California Sur","April",0,0.25
2000,"Campeche","April",0,0.42
2000,"Coahuila","April",0,0
2000,"Colima","April",1,0.37
2000,"Chiapas","April",1,6.21
2000,"Chihuahua","April",0,0
2000,"Distrito Federal","April",0,0.01
2000,"Durango","April",0,0.07
2000,"Guanajuato","April",0,0
2000,"Guerrero","April",0,0.44
2000,"Hidalgo","April",0,0
2000,"Jalisco","April",0,0
2000,"México","April",0,0
2000,"Michoacán","April",0,0.28
2000,"Morelos","April",0,0
2000,"Nayarit","April",0,0.21
2000,"Nuevo León","April",1,0.57
2000,"Oaxaca","April",1,5.69
2000,"Puebla","April",0,0.99
2000,"Queretaro","April",0,0
2000,"Quintana Roo","April",0,2.08
2000,"San Luis Potosi","April",0,0
2000,"Sinaloa","April",0,0.36
2000,"Sonora","April",0,14.55
2000,"Tabasco","April",0,0.15
2000,"Tamaulipas","April",9,8.07
2000,"Tlaxcala","April",0,0
2000,"Veracruz","April",7,8.02
2000,"Yucatán","April",0,0
2000,"Zacatecas","April",0,0
2000,"Aguascalientes","May",0,0
2000,"Baja California","May",0,0.04
2000,"Baja California Sur","May",0,0.25
2000,"Campeche","May",0,0.42
2000,"Coahuila","May",0,0
2000,"Colima","May",0,0.37
2000,"Chiapas","May",1,6.21
2000,"Chihuahua","May",0,0
2000,"Distrito Federal","May",0,0.01
2000,"Durango","May",0,0.07
2000,"Guanajuato","May",0,0
2000,"Guerrero","May",6,0.44
2000,"Hidalgo","May",0,0
2000,"Jalisco","May",0,0
2000,"México","May",0,0
2000,"Michoacán","May",2,0.28
2000,"Morelos","May",0,0
2000,"Nayarit","May",0,0.21
2000,"Nuevo León","May",1,0.57
2000,"Oaxaca","May",3,5.69
2000,"Puebla","May",0,0.99
2000,"Queretaro","May",0,0
2000,"Quintana Roo","May",12,2.08
2000,"San Luis Potosi","May",0,0
2000,"Sinaloa","May",1,0.36
2000,"Sonora","May",3,14.55
2000,"Tabasco","May",0,0.15
2000,"Tamaulipas","May",3,8.07
2000,"Tlaxcala","May",0,0
2000,"Veracruz","May",6,8.02
2000,"Yucatán","May",0,0
2000,"Zacatecas","May",0,0
2000,"Aguascalientes","June",0,0
2000,"Baja California","June",0,0.04
2000,"Baja California Sur","June",0,0.25
2000,"Campeche","June",0,0.42
2000,"Coahuila","June",0,0
2000,"Colima","June",1,0.37
2000,"Chiapas","June",2,6.21
2000,"Chihuahua","June",0,0
2000,"Distrito Federal","June",0,0.01
2000,"Durango","June",0,0.07
2000,"Guanajuato","June",0,0
2000,"Guerrero","June",0,0.44
2000,"Hidalgo","June",0,0
2000,"Jalisco","June",0,0
2000,"México","June",0,0
2000,"Michoacán","June",10,0.28
2000,"Morelos","June",0,0
2000,"Nayarit","June",0,0.21
2000,"Nuevo León","June",0,0.57
2000,"Oaxaca","June",11,5.69
2000,"Puebla","June",0,0.99
2000,"Queretaro","June",0,0
2000,"Quintana Roo","June",2,2.08
2000,"San Luis Potosi","June",0,0
2000,"Sinaloa","June",0,0.36
2000,"Sonora","June",22,14.55
2000,"Tabasco","June",0,0.15
2000,"Tamaulipas","June",1,8.07
2000,"Tlaxcala","June",0,0
2000,"Veracruz","June",53,8.02
2000,"Yucatán","June",0,0
2000,"Zacatecas","June",0,0
2000,"Aguascalientes","July",0,0
2000,"Baja California","July",0,0.04
2000,"Baja California Sur","July",0,0.25
2000,"Campeche","July",0,0.42
2000,"Coahuila","July",0,0
2000,"Colima","July",0,0.37
2000,"Chiapas","July",2,6.21
2000,"Chihuahua","July",0,0
2000,"Distrito Federal","July",0,0.01
2000,"Durango","July",0,0.07
2000,"Guanajuato","July",0,0
2000,"Guerrero","July",0,0.44
2000,"Hidalgo","July",0,0
2000,"Jalisco","July",0,0
2000,"México","July",0,0
2000,"Michoacán","July",0,0.28
2000,"Morelos","July",0,0
2000,"Nayarit","July",0,0.21
2000,"Nuevo León","July",0,0.57
2000,"Oaxaca","July",47,5.69
2000,"Puebla","July",3,0.99
2000,"Queretaro","July",0,0
2000,"Quintana Roo","July",0,2.08
2000,"San Luis Potosi","July",0,0
2000,"Sinaloa","July",0,0.36
2000,"Sonora","July",54,14.55
2000,"Tabasco","July",0,0.15
2000,"Tamaulipas","July",0,8.07
2000,"Tlaxcala","July",0,0
2000,"Veracruz","July",171,8.02
2000,"Yucatán","July",0,0
2000,"Zacatecas","July",0,0
2000,"Aguascalientes","August",0,0
2000,"Baja California","August",0,0.04
2000,"Baja California Sur","August",0,0.25
2000,"Campeche","August",0,0.42
2000,"Coahuila","August",0,0
2000,"Colima","August",0,0.37
2000,"Chiapas","August",10,6.21
2000,"Chihuahua","August",0,0
2000,"Distrito Federal","August",0,0.01
2000,"Durango","August",1,0.07
2000,"Guanajuato","August",0,0
2000,"Guerrero","August",1,0.44
2000,"Hidalgo","August",0,0
2000,"Jalisco","August",0,0
2000,"México","August",0,0
2000,"Michoacán","August",0,0.28
2000,"Morelos","August",0,0
2000,"Nayarit","August",0,0.21
2000,"Nuevo León","August",10,0.57
2000,"Oaxaca","August",75,5.69
2000,"Puebla","August",32,0.99
2000,"Queretaro","August",0,0
2000,"Quintana Roo","August",0,2.08
2000,"San Luis Potosi","August",0,0
2000,"Sinaloa","August",0,0.36
2000,"Sonora","August",39,14.55
2000,"Tabasco","August",0,0.15
2000,"Tamaulipas","August",12,8.07
2000,"Tlaxcala","August",0,0
2000,"Veracruz","August",58,8.02
2000,"Yucatán","August",0,0
2000,"Zacatecas","August",0,0
2000,"Aguascalientes","September",0,0
2000,"Baja California","September",0,0.04
2000,"Baja California Sur","September",0,0.25
2000,"Campeche","September",0,0.42
2000,"Coahuila","September",0,0
2000,"Colima","September",0,0.37
2000,"Chiapas","September",37,6.21
2000,"Chihuahua","September",0,0
2000,"Distrito Federal","September",0,0.01
2000,"Durango","September",0,0.07
2000,"Guanajuato","September",0,0
2000,"Guerrero","September",1,0.44
2000,"Hidalgo","September",0,0
2000,"Jalisco","September",0,0
2000,"México","September",0,0
2000,"Michoacán","September",0,0.28
2000,"Morelos","September",0,0
2000,"Nayarit","September",0,0.21
2000,"Nuevo León","September",3,0.57
2000,"Oaxaca","September",35,5.69
2000,"Puebla","September",7,0.99
2000,"Queretaro","September",0,0
2000,"Quintana Roo","September",0,2.08
2000,"San Luis Potosi","September",0,0
2000,"Sinaloa","September",0,0.36
2000,"Sonora","September",65,14.55
2000,"Tabasco","September",0,0.15
2000,"Tamaulipas","September",86,8.07
2000,"Tlaxcala","September",0,0
2000,"Veracruz","September",156,8.02
2000,"Yucatán","September",0,0
2000,"Zacatecas","September",0,0
2000,"Aguascalientes","October",0,0
2000,"Baja California","October",0,0.04
2000,"Baja California Sur","October",1,0.25
2000,"Campeche","October",1,0.42
2000,"Coahuila","October",0,0
2000,"Colima","October",0,0.37
2000,"Chiapas","October",111,6.21
2000,"Chihuahua","October",0,0
2000,"Distrito Federal","October",1,0.01
2000,"Durango","October",0,0.07
2000,"Guanajuato","October",0,0
2000,"Guerrero","October",2,0.44
2000,"Hidalgo","October",0,0
2000,"Jalisco","October",0,0
2000,"México","October",0,0
2000,"Michoacán","October",0,0.28
2000,"Morelos","October",0,0
2000,"Nayarit","October",0,0.21
2000,"Nuevo León","October",3,0.57
2000,"Oaxaca","October",9,5.69
2000,"Puebla","October",4,0.99
2000,"Queretaro","October",0,0
2000,"Quintana Roo","October",0,2.08
2000,"San Luis Potosi","October",0,0
2000,"Sinaloa","October",4,0.36
2000,"Sonora","October",96,14.55
2000,"Tabasco","October",1,0.15
2000,"Tamaulipas","October",44,8.07
2000,"Tlaxcala","October",0,0
2000,"Veracruz","October",57,8.02
2000,"Yucatán","October",0,0
2000,"Zacatecas","October",0,0
2000,"Aguascalientes","November",0,0
2000,"Baja California","November",1,0.04
2000,"Baja California Sur","November",0,0.25
2000,"Campeche","November",2,0.42
2000,"Coahuila","November",0,0
2000,"Colima","November",0,0.37
2000,"Chiapas","November",65,6.21
2000,"Chihuahua","November",0,0
2000,"Distrito Federal","November",0,0.01
2000,"Durango","November",0,0.07
2000,"Guanajuato","November",0,0
2000,"Guerrero","November",1,0.44
2000,"Hidalgo","November",0,0
2000,"Jalisco","November",0,0
2000,"México","November",0,0
2000,"Michoacán","November",0,0.28
2000,"Morelos","November",0,0
2000,"Nayarit","November",0,0.21
2000,"Nuevo León","November",3,0.57
2000,"Oaxaca","November",9,5.69
2000,"Puebla","November",4,0.99
2000,"Queretaro","November",0,0
2000,"Quintana Roo","November",0,2.08
2000,"San Luis Potosi","November",0,0
2000,"Sinaloa","November",0,0.36
2000,"Sonora","November",44,14.55
2000,"Tabasco","November",1,0.15
2000,"Tamaulipas","November",30,8.07
2000,"Tlaxcala","November",0,0
2000,"Veracruz","November",21,8.02
2000,"Yucatán","November",0,0
2000,"Zacatecas","November",0,0
2000,"Aguascalientes","December",0,0
2000,"Baja California","December",0,0.04
2000,"Baja California Sur","December",0,0.25
2000,"Campeche","December",0,0.42
2000,"Coahuila","December",0,0
2000,"Colima","December",0,0.37
2000,"Chiapas","December",15,6.21
2000,"Chihuahua","December",0,0
2000,"Distrito Federal","December",0,0.01
2000,"Durango","December",0,0.07
2000,"Guanajuato","December",0,0
2000,"Guerrero","December",3,0.44
2000,"Hidalgo","December",0,0
2000,"Jalisco","December",0,0
2000,"México","December",0,0
2000,"Michoacán","December",0,0.28
2000,"Morelos","December",0,0
2000,"Nayarit","December",0,0.21
2000,"Nuevo León","December",0,0.57
2000,"Oaxaca","December",9,5.69
2000,"Puebla","December",0,0.99
2000,"Queretaro","December",0,0
2000,"Quintana Roo","December",0,2.08
2000,"San Luis Potosi","December",0,0
2000,"Sinaloa","December",0,0.36
2000,"Sonora","December",5,14.55
2000,"Tabasco","December",1,0.15
2000,"Tamaulipas","December",5,8.07
2000,"Tlaxcala","December",0,0
2000,"Veracruz","December",15,8.02
2000,"Yucatán","December",0,0
2000,"Zacatecas","December",0,0
2001,"Aguascalientes","January",0,0
2001,"Baja California","January",0,0
2001,"Baja California Sur","January",0,0.24
2001,"Campeche","January",0,7.33
2001,"Coahuila","January",0,0.04
2001,"Colima","January",0,0.36
2001,"Chiapas","January",3,9.01
2001,"Chihuahua","January",0,0
2001,"Distrito Federal","January",0,0
2001,"Durango","January",0,0
2001,"Guanajuato","January",0,0
2001,"Guerrero","January",0,16.17
2001,"Hidalgo","January",0,0
2001,"Jalisco","January",0,0
2001,"México","January",1,0.28
2001,"Michoacán","January",0,0.95
2001,"Morelos","January",0,0.86
2001,"Nayarit","January",0,0
2001,"Nuevo León","January",0,0.36
2001,"Oaxaca","January",0,12.3
2001,"Puebla","January",0,0.67
2001,"Querétaro","January",0,0
2001,"Quintana Roo","January",0,34.59
2001,"San Luis Potosi","January",0,0
2001,"Sinaloa","January",0,7.36
2001,"Sonora","January",0,0
2001,"Tabasco","January",1,4.47
2001,"Tamaulipas","January",2,1.69
2001,"Tlaxcala","January",0,0
2001,"Veracruz","January",3,31.35
2001,"Yucatán","January",0,14.81
2001,"Zacatecas","January",0,0
2001,"Aguascalientes","February",0,0
2001,"Baja California","February",0,0
2001,"Baja California Sur","February",0,0.24
2001,"Campeche","February",0,7.33
2001,"Coahuila","February",0,0.04
2001,"Colima","February",0,0.36
2001,"Chiapas","February",6,9.01
2001,"Chihuahua","February",0,0
2001,"Distrito Federal","February",0,0
2001,"Durango","February",0,0
2001,"Guanajuato","February",0,0
2001,"Guerrero","February",0,16.17
2001,"Hidalgo","February",0,0
2001,"Jalisco","February",0,0
2001,"México","February",0,0.28
